hotel_id,comment_id,sentence_num,sentence,date
1,1647,6,"If you are not living on a budget, I would recommend the Tokyo Hilton.",2015-05-18
1,1648,1,The Stay at the Tokyo Hilton was the very last night of our 4 week holiday.,2015-05-17
1,1648,2,"We were not after ""bell and Whistles"" but a comfortable and relaxing stay, to refresh before our long trip home.",2015-05-17
1,1648,3,"We got that, even though the dining was a little on expensive side.",2015-05-17
1,1649,1,I decided to stay in this hotel because I really liked it the first time I was there.,2015-05-17
1,1649,2,"Rooms are clean, have great views and amazing bathrooms.",2015-05-17
1,1649,3,If you have the chance to go to the 37 floor from 6p-8pm they serve snacks and drinks.,2015-05-17
1,1649,4,Service is good and fast.,2015-05-17
1,1649,5,You can take the airport limousine in the hotel and also some free buses to Shinkjuku station.,2015-05-17
1,1649,6,Also concierge are very nice and can give you recommendations on where to go or what to do.,2015-05-17
1,1649,7,I will definitely will stay there in my next visit to Tokyo.,2015-05-17
1,1650,1,Stayed at this hotel for 3 nights in April 2015.,2015-05-16
1,1650,2,The staff were friendly and knowledgeable.,2015-05-16
1,1650,3,The room was spacious and comfortable with a great city view!,2015-05-16
1,1650,4,Make sure to check out the shops in the Hiltopia downstairs!,2015-05-16
1,1650,5,Very convenient!,2015-05-16
1,1650,6,I was able to store my luggage when I left for Kyoto for a few days and got it back exactly the way I left it.,2015-05-16
1,1650,7,Conveniently located to subway stations.,2015-05-16
1,1650,8,The room amenities were great!,2015-05-16
1,1650,9,"I was a little disappointed that the wifi is not free in the rooms, but was able to use it easily in the lobby.",2015-05-16
1,1650,10,Food in the restaurants were good as well.,2015-05-16
1,1650,11,I would love to come back!,2015-05-16
1,1651,1,We haven't stayed at a hilton hotel for many years but we are so glad we did.,2015-05-14
1,1651,2,Perfectly located.,2015-05-14
1,1651,3,.close to trains.,2015-05-14
1,1651,4,.and very good service.,2015-05-14
1,1651,5,It is busy but you don't really notice other than at reception come check out time.,2015-05-14
1,1651,6,We had the executive room and these were excellent and we were so glad we had them.,2015-05-14
1,1651,7,Having the ability to use the executive lounge was great after a day of site seeing.,2015-05-14
1,1651,8,Great food.,2015-05-14
1,1651,9,.great service.,2015-05-14
1,1651,10,.really comfortable beds.,2015-05-14
1,1651,11,.what more can yoy ask for?,2015-05-14
1,1652,1,"Good location, good service, helpful staffs, good breakfast, i asked for a cup of coffee and they provided me with a jug of it~ fantastic!",2015-05-13
1,1652,2,free shuttle bus to shinjuku station.,2015-05-13
1,1652,3,paid shuttle bus to narita airport,2015-05-13
1,1653,1,I read the reviews on the hotel before my trip and there were so many comments saying that the hotel lobby was busy that I thought I was walking into a night club...,2015-05-12
1,1653,2,well it was not.,2015-05-12
1,1653,3,The staff was very accommodating on check in and i didn't have to lift a finger.,2015-05-12
1,1653,4,"As a Hilton Gold member I was given a great room, very huge and very well appointed.",2015-05-12
1,1653,5,There was a free shuttle from the hotel to the general Shinjuku center and the airport shuttle stopped right at the hotel.,2015-05-12
1,1653,6,Great WiFi service,2015-05-12
1,1653,7,There is not many thinks wrong with this hotel and I would certainly return.,2015-05-12
1,1653,8,The breakfast was great on the club floor as well.,2015-05-12
1,1654,1,We chose between Shinjuku and Ginza area – and zeroed in on Hilton Shinjuku.,2015-05-10
1,1654,2,What we looked for : Stay within walking distance of the station.,2015-05-10
1,1654,3,"hotel that was listed on airport drop off by Friendly Airport Limousine, Hotel that was listed by tour operators as a pick up point on a early start of a tour day, hotels that were central enough to give you things to see, Free wi fi access in the room and elsewhere, buffet breakfast, comfort and service .",2015-05-10
1,1654,4,We found it all .,2015-05-10
1,1654,5,It was a truly amazing experience.,2015-05-10
1,1654,6,"Confirmations and special requests co -ordinated , instantly and well , way before the trip.",2015-05-10
1,1654,7,"Comfortable, elegant rooms, warm and very helpful concierge who always go beyond the call of hospitality, suggestions on Sushi meals , re confirming the show tickets and more.",2015-05-10
1,1654,8,"Smiling faces, great hospitality.",2015-05-10
1,1654,9,Arigatou gozaimasu for the memories !,2015-05-10
1,1655,1,I highly recommend the Hilton Tokyo.,2015-05-08
1,1655,2,My husband and I spent a total of 5 nights there in April 2015 and were thoroughly impressed.,2015-05-08
1,1655,3,The room was spacious and the staff were all very friendly and helpful.,2015-05-08
1,1655,4,The bed was comfortable and the linens were of high quality.,2015-05-08
1,1655,5,Our room had a spectacular view of the city.,2015-05-08
1,1655,6,We also enjoyed the breakfast buffet served in the first floor restaurant each morning.,2015-05-08
1,1655,7,The hotel has a great central location which made it easy for pick up by local touring companies for our scheduled tours.,2015-05-08
1,1655,8,It was also close to the subway station.,2015-05-08
1,1655,9,There was free wifi in the hotel lobby.,2015-05-08
1,1655,10,"The Assistant Front Office Manager Mr. Fan was outstanding and went out of his way to accommodate our request for a King size bed (my husband is 6'6"") when the hotel was at capacity and none was available.",2015-05-08
1,1655,11,The bathroom in the Junior Suite was fabulous with a soaking tub and of course the wonderful Japanese heated toilet seats and bidet.,2015-05-08
1,1655,12,"With a a Junior Suite you also have access to the VIP Executive Lounge which includes a free cocktail hour, snacks and free wifi.",2015-05-08
1,1656,1,We stayed at The Hilton for a week.,2015-05-07
1,1656,2,On arrival it was clear that the hotel was incredibly busy and there were lots of people hanging around the lobby.,2015-05-07
1,1656,3,We later found out that while it was true that the hotel was busy there is not free internet in the rooms and so many people would hang around the lobby using the internet.,2015-05-07
1,1656,4,People would sit on the wooden partition to the restaurant so while people were trying to have a meal or a quiet drink they would have others sitting quite literally next to them on the phone!,2015-05-07
1,1656,5,We were given a room on 27th floor and one evening we noticed a cockroach on the mirror.,2015-05-07
1,1656,6,We called down and they sent a really sweet young man up with bug spray and chocolates!!!!,2015-05-07
1,1656,7,"As we all know, if we see one cockroach there are many more around.",2015-05-07
1,1656,8,We made it clear that we were not happy to stay in the same room and rather than upgrade us they gave us a room lower down on 18th floor!,2015-05-07
1,1656,9,So we packed up and moved.,2015-05-07
1,1656,10,The following day I called to complain to a duty manager only to be informed that there was a room on a higher floor.,2015-05-07
1,1656,11,So we packed all our things yet again and naively thought that they would at the very least give us a better room or access to the lounge.,2015-05-07
1,1656,12,Nope!,2015-05-07
1,1656,13,Exactly the same room on a higher floor.,2015-05-07
1,1656,14,We were truly disgusted by such lack of service and disregard to the inconvenience of it all.,2015-05-07
1,1656,15,We really thought that the Hilton would do better but were truly let down.,2015-05-07
1,1656,16,Breakfast had a good selection but staff taking the empty dishes away were very slow as was delivery of the hot beverages.,2015-05-07
1,1656,17,The lobby was often very cluttered with luggage because rather than move luggage to a room behind the scenes it would be left there piled up!,2015-05-07
1,1657,1,"This was a family trip to Tokyo, we booked 3 rooms altogether and they were lovely.",2015-05-06
1,1657,2,The rooms could be a little more spacious but that's me just being picky!,2015-05-06
1,1657,3,The view out of the hotel window on the 35th floor was incredible both morning and at night time.,2015-05-06
1,1657,4,Staff were incredibly helpful and courteous.,2015-05-06
1,1657,5,The free wifi on the lobby level was great too just to catch up on emails or keep in touch with loved ones.,2015-05-06
1,1657,6,"A short walk from the main area of Shinjuku and plenty to see and do on the way, underground malls etc",2015-05-06
1,1657,7,Also if you don't like the walk you can get the subway from just a few minutes from your doorstep into Shinjuku station and onwards.,2015-05-06
1,1658,1,This hotel is located in the central financial district of Shinjuku.,2015-05-06
1,1658,2,The hotel staff are the most helpful and courteous people we have encountered in a long time.,2015-05-06
1,1658,3,The room was spacious and had an amazing view.,2015-05-06
1,1658,4,"The restaurants were pricey but good, about what you expect for this caliber hotel in Tokyo.",2015-05-06
1,1659,1,"Great location, free shuttle, nice views, modern rooms, excellent buffet breakfast, 24 hour convenience store at the basement...",2015-05-06
1,1659,2,Wifi is the only downside.,2015-05-06
1,1659,3,"It's free at the lobby but 1,700 yen in-room (unless you're HHonours Gold and above).",2015-05-06
1,1659,4,Wouldn't hesitate to go back.,2015-05-06
1,1660,1,"The rooms are comfortable and modern, well equipped.",2015-05-05
1,1660,2,the feeling is of a good 4.5 star hotel.,2015-05-05
1,1660,3,The breakfast is also superb.,2015-05-05
1,1660,4,The service was a little lacking during the busy cherry blossom season- not enough staff and we had to wait in line for every small request.,2015-05-05
1,1660,5,"That being said, all requests were treated perfectly.",2015-05-05
1,1661,1,Choose this hotel because good reviews but was rather disappointed-rooms fairly outdated - carpet not very clean and small bathroom with no separate shower in deluxe room.,2015-05-04
1,1661,2,Concierge service disappointing as well as uninterested and not even bothered to show us the directions when walking out - as silver member of Hilton traveling around the world this is definitely not my best experience,2015-05-04
1,1662,1,We stayed at Hilton Tokyo for 4 nights in late March with our 2 boys (3 years old and 1 years old).,2015-05-04
1,1662,2,"We have connecting King Deluxe/Twin Deluxe Rooms (rooms 1827/1828) - rooms were a good size (bigger than expected), recently renovated and the arrangement was perfect for us.",2015-05-04
1,1662,3,We did not have Executive Lounge access which was a bit disappointed as HH Gold (I felt we were perhaps penalized as we needed connecting rooms).,2015-05-04
1,1662,4,"Good location for exploring Tokyo (near to rail stations, many places walkable).",2015-05-04
1,1662,5,Took the Airport Limo bus direct from Narita Airport - very easy.,2015-05-04
1,1662,6,Also easy to get taxis from outside.,2015-05-04
1,1662,7,We used the hotel babysitting service on 2 nights (a 3rd party company) and whilst incredibly expensive (US$215.00 for 3 hours) the company seemed very professional so would recommend them.,2015-05-04
1,1662,8,"Only issue on the first night was that, despite telling Concierge in advance not to call our room when the babysitter arrived (as the kids would be asleep), sure enough they phoned up and woke the kids up!",2015-05-04
1,1662,9,Quality and variety of food at the breakfast in the main lobby was great.,2015-05-04
1,1662,10,"Service not so good - two out of the three mornings they tried to usher us into an overflow area (smoky bar area), I think because we had kids, as there was space in the main area which I pointed out.",2015-05-04
1,1662,11,"One evening (between 5PM and 6PM) we tried to order some food for the kids in the main lobby restaurant, but were told this was not possible as between 5PM and 6PM they need to clean the tables - seems a bit silly (particularly as round the clock food is advertised in that restaurant), kids were starving so we had to leave the hotel and go elsewhere as we did not want room service.",2015-05-04
1,1662,12,"All in all a nice hotel, perfect for business travellers, couples, people with older kids we just felt that travelling with young kids some of the staff werent particularly welcoming.",2015-05-04
1,1662,13,"(Contrast Hilton Osaka where we stayed a few days later - see separate review, where no problems at all from that perspective)",2015-05-04
1,1663,1,"good to have shuttle bus to shinjuku shopping area, train station and express bus station.",2015-05-04
1,1663,2,"We have a good stay at executive floor, quiet and pleasant.",2015-05-04
1,1663,3,Breakfast at executive floor rather less choice.,2015-05-04
1,1663,4,still prefer to join the crowd at main restaurant.,2015-05-04
1,1663,5,"Is easy to use their underpass walkway to shinjuku station, but when return, for days we cant find the correct way back.",2015-05-04
1,1664,1,I was there for 4 night 2 room with family and first time for them in Tokyo.,2015-05-04
1,1664,2,I was checked-in via mobile app during arrive at the hotel i standing in the line that show HHnonors member!!!,2015-05-04
1,1664,3,"then some guy in the front office come to told me that this line for member only, then i said yes i have a member card and already checked-in.",2015-05-04
1,1664,4,During find the room check-in guy try to find my room but it take 45 mins for that!!!,2015-05-04
1,1664,5,Because they said room was full (They said my room was smoking room even i ask for non-smoking) we are waiting for 45 mint for check-in after traveling 6 hours!!!,2015-05-04
1,1664,6,even supervisor come to help but make a little bit face and voice for me (Even i paid money),2015-05-04
1,1664,7,Finally i got the room but they said one room first because one it not availible yet wait a bit 20 min!!!,2015-05-04
1,1664,8,they will give a key we go to the room and change then go eating take a bout 5 hours and back hotel but nothing happen and even a word for us.,2015-05-04
1,1664,9,then i decide to go to ask them about one room we waiting.,2015-05-04
1,1664,10,And wait 10 min for check and got the key.,2015-05-04
1,1664,11,The room have a pair of socks and underwear in the toilet on top of a shower glass!!!,2015-05-04
1,1664,12,i written the note for them to manage that (also waiting for apologise word but wasn't),2015-05-04
1,1664,13,I have a gold member that i will get free drink 2 per day but i have to ask for that on second day!!!,2015-05-04
1,1664,14,I have been travel lot and stay in Hilton a lot too Hilton Tokyo is the WORST one if compare with all hilton i stay Hilton Bangkok Germany Italy was the one in my top 3.,2015-05-04
1,1664,15,I try to impress my family with Hilton but they didn't like them.,2015-05-04
1,1664,16,But if we talking about Hotel facility its OK the room quite small for 2 and one kids for one is OK.,2015-05-04
1,1664,17,I really would like to share this and hope Hilton Tokyo will change their services to make Hilton standard.,2015-05-04
1,1664,18,"Oh, i also missing my point from them too i have asked but they said they are international hotel it will take long time for point but now almost a month still not come yet but Hilton Bangkok, Hilton Germany and Hilton Colombo was in my account already even stay after tokyo!!!",2015-05-04
1,1664,19,Thanks,2015-05-04
1,1665,1,"The location was terrific, because you have a shuttle to the train station every 20 minutes.",2015-05-04
1,1665,2,From Shinjuku station you can get anywhere!,2015-05-04
1,1665,3,"I heard there is also a subway station very nearby the hotel, but we did not avail of it.",2015-05-04
1,1665,4,"We only had two short days, so hopped the train and subways to try and cover as much as Tokyo as we could, so we did not take advantage of being in Shinjuku.",2015-05-04
1,1665,5,Right near the hotel you have the Metropolitan government building with a free observation deck (I heard it is nice) and there are some interesting areas surrounding the train station (red light district - we didn't have time to see it).,2015-05-04
1,1665,6,We stayed in an executive room.,2015-05-04
1,1665,7,It was marvelous.,2015-05-04
1,1665,8,The perfect place to come back to after a long day of sightseeing.,2015-05-04
1,1665,9,The view from the lounge was of the entire urban area.,2015-05-04
1,1665,10,"We took our breakfast in the lobby buffet, which was very diverse and clean.",2015-05-04
1,1665,11,You can eat at the lounge but it has less options (but also less hectic).,2015-05-04
1,1665,12,They offer soft drinks all day and delicious appetizers and quite a bit of alcohol for happy hour.,2015-05-04
1,1665,13,I understand they have also have afternoon tea.,2015-05-04
1,1665,14,Lounge also has free wi-fi.,2015-05-04
1,1665,15,"To Narita we ended up taking the shuttle bus not the Narita express, because Shinjuku station is huge and we didn't want to lug our suitcases around.",2015-05-04
1,1665,16,"Here the bus picks you up at the hotel, it is much more convenient.",2015-05-04
1,1666,1,Very nice and relaxing hotel.,2015-05-04
1,1666,2,Food is very fresh and service in incredible.,2015-05-04
1,1666,3,Close to all kinds of shopping and resteraunts.,2015-05-04
1,1666,4,Highly reccomend staying here if you are in Tokyo.,2015-05-04
1,1666,5,I have stayed here 3 times and never an unsatisfactory stay.,2015-05-04
1,1667,1,"We arrived late night from Narita directly with the limousine bus and upon check in we were told that the room type we booked (deluxe) was full they only had the smaller one, but would offer breakfast as compensation.",2015-05-03
1,1667,2,"The room was pretty small, but otherwise nice.",2015-05-03
1,1667,3,Breakfast has a big variety.,2015-05-03
1,1667,4,"Also, the metro is connected to the hotel although a bit of a walk.",2015-05-03
1,1667,5,Internet is not included in the room rate which is quiet disappointing as most hotels have it.,2015-05-03
1,1667,6,"Generally satisfied, although there is room for improvement.",2015-05-03
1,1668,1,I went to great lengths to research accommodation options in Tokyo that would be accessible for wheelchair users.,2015-05-03
1,1668,2,I phoned and emailed in January about request for disabled access room.,2015-05-03
1,1668,3,I have stayed at Hilton hotels before and was confident from the email confirmation that an wheelchair accessible room was available for our stay.,2015-05-03
1,1668,4,On arrival on 28 th April we were advised the room I had confirmed was not available and had been given to other guests.,2015-05-03
1,1668,5,Initially we were not given an apology or other options until we then had to log onto Wi-Fi to show email that we had in fact had written confirmation.,2015-05-03
1,1668,6,I was travelling with family from Australia and this really was upsetting.,2015-05-03
1,1668,7,I have never had a hotel confirm in writing that an disabled access room will be provided and then it is not provided.,2015-05-03
1,1668,8,"Unfortunately this overshadowed our stay and the subsequent attempts made by staff ( once we insisted that no in fact I can't walk, use a bath over a shower etc) to make up for this major issue, ie provision of shower chair etc.",2015-05-03
1,1668,9,"I did raise this issue with the front desk, however on check out my husband was not asked about our stay.",2015-05-03
1,1668,10,I am happy to be contacted by management to discuss further as Im not confident that I could book with hilton hotels again.,2015-05-03
1,1668,11,I'm sorry to be so negative but the initial response by the check in counter that its a busy time of year as the reason for the room not being available was appalling.,2015-05-03
1,1669,1,"Being built all the way back for the 1964 Olympics, this Hilton hotel is still looking really sharp.",2015-05-02
1,1669,2,"Main area's, hallways and elevators look like the have just been redone.",2015-05-02
1,1669,3,"The standard rooms could do with an upgrade though; especially the bathroom (however well-maintained) was a bit outdated, and the furniture shows a few years of experience through scuffmarks.",2015-05-02
1,1669,4,The traditional Japanese yukata's in the room instead of standard bath robes are a nice touch.,2015-05-02
1,1669,5,"For me, this stay was a special occasion since it was my birthday!",2015-05-02
1,1669,6,"My girlfriend arranged a sweet in-room breakfast to which the Hilton did not only add complimentary mimosa's, but also two nice pairs of chopsticks and a beautiful love story giving special meaning to them.",2015-05-02
1,1669,7,"Besides al this, they gave us a larger version of their standard room on a high floor looking out over the Shinjuku district sky scrapers.",2015-05-02
1,1669,8,"Thanks, Hilton Tokyo!!",2015-05-02
1,1669,9,The hotel is a short 10 minute walk from the big Shinjuku JR station but you can also take the M subway line even quicker from Nishisjinjuku via the underground tunnel from the hotel to the station.,2015-05-02
1,1669,10,I think the Hilton is a very good choice for a stay in Tokyo and I would surely consider staying here again.,2015-05-02
1,1669,11,"High-end hotels in Tokyo tend to be freakishly expensive and Hilton Tokyo finds a great balance between service, location and rates.",2015-05-02
1,1669,12,"If you are visiting, make sure to check out the Tokyo Metropolitan Government Building for a nice (and free!) 360 degree city view.",2015-05-02
1,1670,1,Hilton Tokyo is nicely located in Shinjuku.,2015-05-02
1,1670,2,"It's close to lots of skyscrapers, especially the Tokyo Metropolitan Government buildings which is just up the road.",2015-05-02
1,1670,3,The hotel is modern and is bustling and efficient.,2015-05-02
1,1670,4,Room on the 29th floor is large and clean.,2015-05-02
1,1670,5,The bed was comfortable and has a good view of the Shinjuku city.,2015-05-02
1,1670,6,The executive lounge was ample and a great place to grab a bite before venturing out exploring Tokyo.,2015-05-02
1,1670,7,It's a popular hotel for several airline crews.,2015-05-02
1,1670,8,The breakfast buffet is extensive and have both Japanese and Western cuisine.,2015-05-02
1,1670,9,Love the hot chocolate here where they include a marshmallow in the drink.,2015-05-02
1,1670,10,Very nice.,2015-05-02
1,1670,11,There is a shuttle to Shinjuku station but those who are familiar with Tokyo's subway and metro rail system would be quicker to catch it from Tochomae station to get around rather than go all the way to Shinjuku station.,2015-05-02
1,1670,12,You can get to the station using the underpass just outside the hotel.,2015-05-02
1,1670,13,Quite enjoyed my stay here and will definitely be back.,2015-05-02
1,1671,1,"This is a very central , busy hotel.",2015-05-01
1,1671,2,The staff is simply amazing !,2015-05-01
1,1671,3,The rooms are big with beautiful views.,2015-05-01
1,1671,4,The bedrooms need some slight renovations.,2015-05-01
1,1671,5,The sushi restaurant is simply amazing & the service impeccable!,2015-05-01
1,1671,6,My only negative comment is the fact that the lobby is always overcrowded with noisy groups or people sitting there taking advantage of the free wifi.,2015-05-01
1,1671,7,The hotel should provide free wifi in all rooms so that you don't have to fight your way to the lifts and bars/restaurants.,2015-05-01
1,1671,8,"Overall a very good , clean and central hotel.",2015-05-01
1,1672,1,This hotel is next door to the Hyatt Regency which we also stayed at.,2015-04-30
1,1672,2,The upgrade to a suite (paid for) was well worth it.,2015-04-30
1,1672,3,The views from the room over the city were fantastic and it was very clean.,2015-04-30
1,1672,4,The upgrade included breakfast in the top floor lounge which was a lovely selection of Japanese and Western food where the views were of the whole city.,2015-04-30
1,1672,5,Courtesy bus to Shinjuko Station was handy and we used the hotel bus to travel to the airport which was really easy and cost-effective.,2015-04-30
1,1672,6,Lobby service not quite as good as the Hyatt Regency but was still efficient and helpful.,2015-04-30
1,1672,7,Would recommend this hotel as a place to stay in Tokyo.,2015-04-30
1,1673,1,We stayed in a junior executive suite which was sitiuated on 15th floor with fabulous views of the Shinjuku areas skyscrapers and office buildings.,2015-04-29
1,1673,2,Being in an executive room this gave us access to the executive lounge on 37th floor.,2015-04-29
1,1673,3,"Here breakfast, afternoon tea and canapes and drinks were served between 6pm and 8pm.",2015-04-29
1,1673,4,Breakfast had a fantastic selection of both traditional japanese food as well as cereals toast and cooked foods such as scrambled eggs and bacon.,2015-04-29
1,1673,5,If not in an executive room breakfast is served in the lobby area where I think there was an even bigger selection of food.,2015-04-29
1,1673,6,"Every member of staff was polite , helpful and very friendly and greeted you with a lovely smile.",2015-04-29
1,1673,7,There is a fitness studio and pool which looked great although we didn't get a chance to use them,2015-04-29
1,1673,8,There is a Hilton shuttle bus which runs regularly between the hotel and Shinjuku station although it is within a 10 minute walk if you prefer TheAirport Limousine bus picks you up at the hotel which takes you to Narita airport and costs 3100 yen per person.,2015-04-29
1,1673,9,Below the hotel there is a small complex of shops and restaurants called Hiltopia and there is also access to 2 different metro stations giving you great access to the rest of the city.,2015-04-29
1,1673,10,Beds and pillows were very comfortable and the rooms have sliding window shutters which are excellent at blocking out the light.,2015-04-29
1,1673,11,Plenty of storage space and a sofa and huge TV.,2015-04-29
1,1673,12,Bathroom was very modern with a walk in shower and bath.,2015-04-29
1,1673,13,As Hilton gold card member wifi was free although if not you have to pay.,2015-04-29
1,1673,14,Nowadays I think wifi should be free for everyone.,2015-04-29
1,1673,15,We didn't eat in any of the hotel restaurants although there was a good selection which looked lovely.,2015-04-29
1,1673,16,As in most hotels of this calibre food and drink were expensive.,2015-04-29
1,1673,17,Overall a fabulous hotel and can't praise it highly enough.,2015-04-29
1,1674,1,I recently stayed at the Hilton Shinjuku and found it to be very nice.,2015-04-28
1,1674,2,"My room was super clean with nice, modern decor.",2015-04-28
1,1674,3,I especially loved the sliding shoji style window coverings.,2015-04-28
1,1674,4,"The concierge desk was very helpful with finding our way to different locations in the city with maps and instructions for the subway, walking or taxis.",2015-04-28
1,1674,5,The hotel has a shuttle bus running back and forth from Shinjuku station making it easy to get around the city.,2015-04-28
1,1674,6,I found the staff to be very accommodating and friendly with good English skills.,2015-04-28
1,1674,7,The restaurants were pricey but we found nearby restaurants of good quality.,2015-04-28
1,1675,1,The staff at the Hilton typified Japanese focus on every detail important to a traveler.,2015-04-28
1,1675,2,The room met all of our needs as a center to visit friends and was exceptionally convenient to public transportation.,2015-04-28
1,1675,3,"The Executive Lounge was very good and on the last night of our reservation, we were invited to a VIP lounge on the same floor that offered more space, quiet and better snacks.",2015-04-28
1,1675,4,We traveled within Japan following the stop in Tokyo and the bell staff was very helpful in storing some of our luggage until our return to Tokyo.,2015-04-28
1,1675,5,This made our traveling by train much more convenient.,2015-04-28
1,1676,1,"My feelings of this hotel were mixed, some of which were due to cultural differences (see below).",2015-04-28
1,1676,2,"The service was excellent, the breakfast buffet delicious (both Western and Japanese options were great), the room clean and spacious, the gym had lots to offer.",2015-04-28
1,1676,3,The lifts were slow at peak times but the hotel was full to capacity when I was there.,2015-04-28
1,1676,4,My one major complaint was that they allow smoking in the bar.,2015-04-28
1,1676,5,While I understand that this is acceptable in Japan the hotel chain is an international brand which should have better standards.,2015-04-28
1,1676,6,The bar was adjacent to the breakfast area and is used as an overflow for diners.,2015-04-28
1,1676,7,I was not prepared to eat in an area that still smelled terribly of smoke from the night before (stale!!!) so I had to wait for a suitable table in the main area.,2015-04-28
1,1676,8,The hosts were not that happy about me taking a table for 2 rather than sitting at the bar but the smell really was off putting.,2015-04-28
1,1676,9,The wifi in the lobby dropped out often and was a bit slow and there are fairly hefty charges for in room internet.,2015-04-28
1,1676,10,The beds were very firm which was great and the room was extremely quiet.,2015-04-28
1,1676,11,The location was great for my needs.,2015-04-28
1,1677,1,We stay 4 night in this hotel.,2015-04-27
1,1677,2,Nothing to complain.,2015-04-27
1,1677,3,"We was upgrade from deluxe room to hotel suite all of us , 3 rooms.",2015-04-27
1,1677,4,"The room was very well design, modern style with transparent bath room , that's very romantic for young couple.",2015-04-27
1,1677,5,Breakfast line was big and serve with good ingredient.,2015-04-27
1,1677,6,"Of course, lot's of tourist but many staff with fast service, and great service mine.",2015-04-27
1,1677,7,"Our group need to travel to Osaka , so we deposit all luggage in the hotel 4 night before check inn.",2015-04-27
1,1677,8,The hotel staff escort us every process even we do not check in yet.,2015-04-27
1,1677,9,Hotel's location is little bit far for walk to Shinjuku but they have shuttle bus to serve us every 30 minute with free of charge.,2015-04-27
1,1677,10,and lower floor of hotel is connect to subway station.,2015-04-27
1,1677,11,No another place perfect than this hotel in Shinjuku for my opinion.,2015-04-27
1,1677,12,Everytime back to Tokyo must be this hotel .,2015-04-27
1,1677,13,Very impressive.,2015-04-27
1,1677,14,Nothing to complain.,2015-04-27
1,1677,15,"If you have little bit more budget for hotel when you visit tokyo, must try this hotel.",2015-04-27
1,1678,1,We stayed for our last night in Tokyo.,2015-04-27
1,1678,2,"I have to say that proximity wise I would prefer the Ginza or Shibuya, as Shinjuku station is a hike with bags in tow.",2015-04-27
1,1678,3,When you do get out though the area is peaceful and lovely.,2015-04-27
1,1678,4,The lobby area is lovely and well appointed.,2015-04-27
1,1678,5,The concierge was helpful in making reservations for dinner at the Hyatt.,2015-04-27
1,1678,6,Reception was prompt and accommodating with our bags for the last day.,2015-04-27
1,1678,7,The rooms are a reasonable size with comfortable furnishings.,2015-04-27
1,1678,8,We had an Executive King including desk.,2015-04-27
1,1678,9,"I think the price matched the accommodation, however it does look like the hotel may require a face lift in the near future as the carpets and furnishings are starting to date.",2015-04-27
1,1678,10,On the whole it is great hotel that I would stay at again.,2015-04-27
1,1679,1,This Hilton was amazing!,2015-04-27
1,1679,2,Thank you Hilton for the upgrade to the executive suite!!,2015-04-27
1,1679,3,You made our family vacation.,2015-04-27
1,1679,4,The staff in the executive lounge was great.,2015-04-27
1,1679,5,After meeting you once..they welcome you every other day with a familiar welcome and asked about our day(in English) which they all spoke very well!,2015-04-27
1,1679,6,Can't wait to come back for 10 days next year!!,2015-04-27
1,1680,1,We stayed at the Hilton Tokyo for 3 nights in April 2015.,2015-04-27
1,1680,2,It was our first time to Tokyo and we wanted to stay in the Shinjuku area.,2015-04-27
1,1680,3,We caught the friendly limo bus service from Haneda and arrived at around 9am.,2015-04-27
1,1680,4,We couldn't check-in as it was too early and were asked to come back as late as possible to make it easier for them.,2015-04-27
1,1680,5,I didn't know that the advertised check-in time in Japan is stuck to - they will not allow you to check in early so this is something to bear in mind if you are on a early arrival flight.,2015-04-27
1,1680,6,Our bags were taken from us as soon as we entered the lobby and were put in our room ready for us when we did check in later on that day.,2015-04-27
1,1680,7,Check-in was easy and the reception and lobby staff were very friendly.,2015-04-27
1,1680,8,The room we had was on a high floor and was lovely.,2015-04-27
1,1680,9,It was a great size for a Japanese room and the bathroom was a good size as well.,2015-04-27
1,1680,10,Everything was so clean and there are plenty of toiletries provided in case you need anything.,2015-04-27
1,1680,11,The bed was so comfortable and very big - the bedding was great quality and we had 3 wonderful nights of sleep after long days of sightseeing.,2015-04-27
1,1680,12,There is also plenty of room for storing bigger suitcases and clothes if you are there on a longer trip which was handy so you were not tripping over things like you can in smaller Japanese hotels.,2015-04-27
1,1680,13,The shower was quite powerful and plenty of towels were provided each day.,2015-04-27
1,1680,14,The wi-fi is not free at this hotel but there is a free business centre with plenty of Mac's which you can use just off from the lobby.,2015-04-27
1,1680,15,It also has a little seating and table area which can be handy to use when you first arrive as the lobby is always busy with little seating available.,2015-04-27
1,1680,16,The hotel does offer a free shuttle bus to Shinjuku station which we did catch on our first day there but it was full each time we saw it depart so we just used to walk the 10 minutes there instead of waiting for it.,2015-04-27
1,1680,17,"There is also 2 metro/subway stations which you can walk to using the underground walkthrough the hotel has, it took us around 5 - 8 minutes to walk too.",2015-04-27
1,1680,18,There is a shopping mall attached to the hotel called Hiltopia which has a couple of small supermarkets in there which are useful for picking up drinks and snacks for the room.,2015-04-27
1,1680,19,There were also a few nice looking restaurants and bars in the hotel but unfortunately we never got the chance to try them as we were always out in Tokyo and preferred to eat in the city.,2015-04-27
1,1680,20,Overall we had a fantastic stay and will definitely stay here again when we visit Tokyo again in the near future.,2015-04-27
1,1681,1,"This is a lovely property, but the service I experienced here was nowhere near what I would expect from a Hilton.",2015-04-26
1,1681,2,"It was, for some reason, shabby.",2015-04-26
1,1681,3,My room wasn't serviced during my two day stay.,2015-04-26
1,1681,4,I don't know why - but certainly no one at the hotel took any action about it.,2015-04-26
