hotel_id,username,language,comment_id,comment,score,date
1,REDACTED,en,3225,"I want to give the Hilton a 3 1/2 star. It's better than average but only average for Tokyo / Asia.
The rooms need a make over. Although everything is clean and in good condition, the furnishings / styling are 20+ years old.

Service was good to very good... but nothing special for Tokyo. The frequent free shuttles to Shinjuku station were a nice bonus. But having no Valet Parking and charging for parking seemed a little cheap.

We ate at Twenty one (French). The food / wine was on par with similar meals in Tokyo. But the service was very spotty for a $600 meal for two.
We also got free breakfast at Checkers. The food was actually very good, with better service than at Twenty One.

It would have been better to spend an extra $100 a night to stay at the Park Hyatt or Grand Hyatt.
",3,2006/01/11
1,REDACTED,en,3226,"My wife and I stayed at this real nice hotel for 6 nights. We paid $150/night and there is a deal when you stay 2 nights, recieve one free, through hilton.com. We had one queen bed. The rooms are comfortable and the staff are very friendly. The morning buffet is first rate. The hotel is attached to the metro in the lower level, where you can find a train anywhere. Another lower level exit and a maze and you can find a giant department store where in their basement you can eat all the best food for less. I would recomend this hotel to my friends and the price was right.
",5,2006/01/03
1,REDACTED,en,3227,"This hotel is expensive, like most things in tokyo. I paid US$200/ night. But it has some advantages...

For HHonors status members (im gold) you will recieve an upgrade to a very nice and large 1 bedroom suite. Breakfast is not included, however you will recieve a discount coupon.

The Airport Limousine bus stops right outside the hotel and it operates very frequently. The journey takes about 90 mins but allow longer for traffic delays.

The rooms in this hotel are quite nice. They are not really that modern but they are kept clean. Food and drink is very expensive in the hotel so if your trying to save a few $$$ eat elsewhere. Dennys and starbucks are just around the corner and are much more reasonably priced.
",4,2005/12/06
1,REDACTED,en,3228,"I just got back from a 4 week consulting project in Tokyo. The Shinjuku Hilton was a nice choice. If you're lazy you can take their shuttle to Shinjuki station but the walk is less than a mile and usually quite nice unless it's one of those super hot tokyo days.

My corporate rate was $225 or something like that for an exec level room. I'd not waste my money on anything other than exec level.. not if you want to eat or use the gym. The gym had real weights which is nice and there's a decent park caddy cornered to the hilton (across from the Dennys) that you can run around without encountering too much traffic.

The pool, like most things in Japan, is a freak show. They try to get you to wear swimming caps. Which is a little weird since they don't even cover all of your head.

The exec breakfast is good but does get old somewhere around week 2. So pace yourself, be brave, and order some freaky [--] in the little shops on the way to the metro.

There's not much to do in Shinjuku at night except for kabukicho, which is a red light district but does have some nice bars. Nogerian guys will try to get you to come into their ""clubs.""

The only downside is that at night you need to be in Roppongi (Geranimo!) or Shibuya and that's like a $25 cab ride either way. Riding the subway is fine for work but not so good for partying.. if you're going to hit the clubs a lot stay at the ANA.. Even if you just get a weekend room at the ANA and leave most of your stuff at the hilton.

Take money to Tokyo. I had several >$200 bar tabs, and this is not abnormal as drinks run 1,000-1,500 yen (approx $9-14).
",4,2005/09/15
1,REDACTED,en,3229,"We were fortunate to be able to stay at the Hilton Tokyo for the 4 days we were in Tokyo. The first night, they put us in a junior suite because they ran out of executive rooms. The room was big and comfortable but we did not get breakfast, evening drinks nor hors d'oeuvres because we did not stay on the excutive floors. That was alright because we spent our morning at the most amazing fish market in the whole world. The subsequent days, they put us in an executive room. The room was big for Japanese standard but no details were over-looked. The furnitures were a bit dated though. They stock the room with 2 sets of fine british toileteries. We got 2 pajamas and 2 very comfy terry robes which were laid out on our bed everynight when they came and turned the bed down. The slippers were also brought out and put on cloth mats wishing us good night. It wouldn't be Japan without an origami crane on our bed with forecast for the day after. Breakfast buffet was very good at the Hilton Tokyo. They served both Japanese and American breakfast with top quality foods. I enjoyed the Japanese breakfast more because I don't get to eat like that in the States. Happy hours was fantastic at the Hilton Tokyo also. They served champagne, cocktails, and very tasty mini sandwiches or hamburgers, cheeses, cookies, and chocolates. We often didn't have to go eat dinner afterward. The staffs were extremely courteous and helpful. The most polite staffs outside of the Peninsula in Bangkok. The hotel is a 10 minute walk from Shinjuku station. The courtesy bus runs frequently between the hotel and the train station. The Nishi Shinjuku subway station is right behind the hotel if you want to get on the red line. The gym, japanese bath, and the pool are free if you stay on the executive floors. So when you check in, insist on staying on the executive floor if you have Gold or more VIP status. You won't be disappointed.
",5,2005/07/02
1,REDACTED,en,3230,"My husband and I stayed at here for four nights using HHonors points, and it was a very nice hotel in a good location. However, we had been spoiled by our experience at the Hilton Tokyo Bay earlier in the week, and we didn't feel that this hotel lived up to the same standards, although this hotel was swankier. This was mostly due to the fact that this Hilton treated us differently than the HTB.

We were originally supposed to be upgraded to a room that was on a business floor, but after we returning at the designated time, it was still occupied, and we were given a junior suite on the 23rd floor. However, we were not given access to the executive lounge or given passes for the pool and gym. We also didn't receive free breakfast passes, but were instead given a discount. We didn't bother using it since it still would have been expensive. It was annoying that Hilton didn't have standardized treatment for HHonors members.

The room itself was nice and clean. It was updated, but not as much as the room at the HTB. We had a view of the business area facing the front of the hotel towards Shinjuku. The amenities were almost the same as at the HTB (nice), but I once again wished that the room had an iron and ironing board, as well as a safe, as standard amenities. We requested the iron and ironing board on a daily basis.

The Shinjuku station was an approx. 15-minute walk away, and the shuttle bus made frequent stops, although we wished that it ran past 9:30pm. The TMG building with the free observation area on the 45th floor was two blocks down. However, there weren't a lot of restaurants opened past 8pm because it was located in a business district, so it was difficult trying to get something to eat after returning to the hotel. Denny's, which, to our surprise, didn't serve American food; Starbucks; McDonald's, and Royal Host are some places to grab a bite.

We continued to experience a high level of service, as we did when we arrived earlier in the week at the Hilton Tokyo Bay. The staff was very accommodating. There was a FedEx/Kinko's in the lobby, which had three computers to use for internet access, so that was convenient. The Hiltopia area on the basement floor had various restaurants and high-end shops. We enjoyed our lunch at the tempura restaurant.

Overall, this was a nice place to stay, and I would recommend it. It was just disappointing coming from our earlier experience where we had had more perks, but I doubt this would affect most people.
",4,2005/07/01
1,REDACTED,en,3231,"My husband and I were lucky enough to have just spent 14 nights on vacation based in the Tokyo Hilton. Over seven nights entitled us to free use of the pool, gym and jazz bar plus 20% of any other spend in the hotel. All the staff were wonderful and a credit to the Hilton name. We did not have breakfast in the hotel, however once we had sampled the all you can eat buffets the hotels ""Checkers"" restaurant, we could not resist returning again and again as the quality of these buffets was outstanding and represented great value for money. The limousine bus from the airport right to the door was so easy and the courtesy bus to the station area a great extra, although we walked more often than not from choice. Our room on the 26th floor was spacious, very clear and a most fabulous view to the front of the hotel. All in all 10 out of 10 for this hotel which greatly contributed to a vacation to remember!!
",5,2005/04/27
1,REDACTED,en,3232,"Just got back from 5 nights in the Hilton - very good hotel. Great location. Very clean. Very comfortable bed. Good ventilation. My husband and I both have bad allergies and sometimes the air in hotels bothers us - but not here. Front desk staff very helpful and polite and always pointed us in the right direction. We did not make use of the ammenities like the pool, gym, or breakfast buffet since we were always on the go. The good thing about ths Hilton is that is is right next to the Shinjuku station which has TONS of shoppong and restuarants. I wish that we had discovered the Okakyu Department store food section sooner - it has two floors of incredible and inexpensive food. Also, Starbucks, AM/PM, and Denny's are very close to the hotel if you get a hankering for American food.
",5,2005/03/29
1,REDACTED,en,3233,"Nickel and diming hotel guests to death is to be expected at chain hotels in large cities. Nonetheless, I was dumbfounded when I was charged US$15 to use the hotel's pool on my first morning in Tokyo - that's per day! Had this been disclosed on the website when I made the reservation, I might've tried to find less expensive accommodations though the hotel was close to my business needs. But at over $250 a night x 7 nights (granted, it IS Tokyo) I expect using the fitness center ought to be embedded in the price. Most business people have the luxury of expense accounts but on my tight start-up budget, I blame Hilton Hotels for making this absurd policy. I also found the reception staff not be all that ""receptive"" towards my polite complaint. I underscore the bellhop desk and cleaning staff services were superior but my advice: leave the swimsuit at home if you're planning to stay here!
",2,2005/02/20
1,REDACTED,en,3234,"Great Breakfasts, Good size rooms for Tokyo, Unfortunately, only 2 English channels (BBC World and CNN)... In Shinjuku area, with easy access to Metro Would recommend - got rate of £120 (GBP) for 2 during New Year's",4,2005/01/08
1,REDACTED,en,3235,"Stayed for three nights. Was upgraded to a ""honeymoon suite,"" so I can't comment on the regular rooms. Service was extremely attentive and prompt. Great location. Only downside, the breakfast is an outrageous $30 per person per day (go to the Denny's down the block!)",5,2005/01/04
1,REDACTED,en,3236,"December 27 - 31, 2004

My son and I stayed at the Hiton Toyko. 
The hotel is a bit pricey but we found a good internet
deal. The rooms are a nice size. You do have to pay for any extras like using the gym. To use the internet service in the lobby is 10 minutes for 2 yen.The beakfast is wonderful. It is Buffet style. since I had my son with me we ate in the hotel each day. The buffet is costly aslo. The front desk gave us coupons for a small discount. However, there is a Dennys close by so you don't have to eat in the hotel. There is also a Starbuck in the same area. The hotel has a shuttle to the Shinjuku station, where there is a lot of activity in the area. Tours can be booked from the hotel. The hotel has a small shopping center connected to the underground. Overall we had a very good experince staying at this hotel and would return.
",4,2005/01/03
1,REDACTED,en,3237,"Stayed on holiday for 6 nights Nov/Dec 2004 using hilton honors points. I am a Diamond member and got to use the executive lounge on the 37th floor, which provided a free breakfast and free drinks in the evening. I shutter to think what I would have paid for these items had they not been comp. The entire staff of the hotel is wonderful and aim to please. You will not wait for anything and they do not expect a tip. If you have never been to Japan, you are in for a real treat as far as attitude and service. NOTHING like what you find in the states. My only complaints were the temperature of the room (they gave me a free fan which cooled it down fast) and the size, but hey, this is Japan and space is at a premium. I had a twin room with two beds. I'm a large guy and fit in the bath tub with no problems, but wasn't able to wear the free bath robe or japanese style sleeping robe that is put on your bed each evening. Make sure to utilize the free shuttle to Shinjuku, but it is less than 10min and an easy walk if you don't. Also, the JTB Sunrise tours can be booked through the hotel and they come pick you up in the lobby at 755am. I highly recommend the Fuji/Hakonne day trip with Sunrise (lunch included and return on the bullet train) which goes for about $150 or the Nikko trip for $130. Tokyo is a great place to visit and can be done quite reasonably money wise if you don't break the bank on 5 star meals. Make sure you wake up early your first night (you'll be up at 3am with jet lag anyways) and get down to the Fish market. The subway opens at about 430 or 5, so be on the first train. Overall, high marks for the Hilton Tokyo for service and no complaints on any ammenity. Another tip..use the airport limosine bus to/from Narita for 3000 yen ($30US). Drops you right at the front door with no hassels of any kind. You buy your ticket at Narita just as you come out of customs and the hotel can book your return. About a 2 hour ride with traffic, but again, don't have to muck about with your luggage or think at all after a long flight.
",5,2004/12/02
1,REDACTED,en,3238,"Stayed in Hilton Tokyo for 6 nights in August. 

PROS
- The Japanese style room I stayed in is spacious, comfortable and has a nice Japanese bath tub.
- Staff are very friendly and helpful.
- The complimentary buffet breakfast is excellent in the range of food and quality
- The shuttle to Shinjuku station is convenient (but sadly the last bus departs at 930pm)
- The business facilities is great. Can check email at token charge. Can even print photos from your Digital camera

CONS
- No complimentary crib/bed for small children and the hotel charge a big fee for an extra bed, which is also hard to fit into a cramped normal room. The staff recognized that and suggested me to upgrade to a Japanese style room, the cost is bit more than the extra bed but the room is much larger. Everyone sleeps on futons, which is great experience for kids and very comfortable.
- The entire hotel is actually quite old. Built in 1960's, it impresses you as one from that era. There are not much hi tech facilities in the rooms. However, everything is imaculately clean and is very well maintained (so this is not actually a major con)
- The distance from Shinjuku station on foot is considerable. If you miss the shuttle bus, it is a fair way to walk.
- The air con system is not working well, quite dated design.
- Not much recreational facilities and the health club is quite small and dated.
- The restaurants are VERY EXPENSIVE! (Except the lunch curry buffet, which is mildly expensive)

Overall, I think this hotel is excellent and I am happy to recommend it.
",4,2004/08/31
1,REDACTED,en,3239,"We spent a week at the Tokyo Hilton in April of 2003. We had a terrific stay! The Hilton is a first class hotel and one of the nicest hilton's we have stayed at anywhere. The staff is terrific! We also had free internet in our room. (This depends on the floor you are assigned)

The only downside was that our room got a bit hot... but the hotel loaned us a fan that kept us cool at night.

The hotel provides a free shuttle bus that runs from Shinjuku station to the hotel. There is also a subway stop at the hotel as well! Talk about convenient! Finding the shuttle bus the first time is a little challenging. It might be easier to take a taxi from Shinjuku to the hotel the first time... or take the Airport bus directly to the Hilton. Another thing to remember is that the shuttle bus has limited room for luggage. 

The Shinjuku area of Tokyo is a fun area. Closer to the station there is tons of great shopping, hundreds of restaurants, and more.",5,2004/05/21
2,REDACTED,en,3240,"Westin Tokyo is located at the prime location of the greater Tokyo area, Ebisu. (not city-center, but the center of high-end living) It faces a luxury shopping-dining plaza known as Yebisu Garden Place. I stayed at the hotel during the Christmas time, and both the plaza and the Westin hotel were very nicely decorated. It was definitely the place to be to get in the festive mood. 
As far as the hotel stay experience goes, I can say nothing wrong about the hotel. 
I had an executive room in the Westin Tokyo. The room was good-sized and all the amnesties you could think of were included. The hotel employees were all very polite and very professional. They will go extra miles for you if you need any help. I especially want to give a special shout-out for the staffs at the executive lounge. They were some of the nicest and most attentive people I've met. One time, I casually asked a staff member at the lounge where would be an ideal place to go shopping, the next thing I knew, the staff printed out the best shopping mall area map for me, with subway instructions included. 
There are 4 restaurants (which I know of) in the hotel. I tried the buffet on the first floor. The selection of food was good and price was reasonable. If you are SPG member (I think need to be gold at least?), talk to the staff ahead of time, they will give you discount on the breakfast. 
Finally, there is a wi-fi inclusive shuttle service from the hotel to both Haneda and Narita airports. To Haneda is about 900 Yen, and to Narita is about 3000 Yen. Considering the convenience and comfort, probably the best option to and from the airport. (The shuttle departs from the hotel to the airport every hour or so, but there are only 2 or 3 shuttles which picks people up from airport daily. Read details on their website)",5,2018/01/11
2,REDACTED,en,3241,"On vacation for anniversary stayed at Westin. From the moment we arrived everyone has been very helpful. The room is spacious and the view is remarkable. Amenities are plentiful. The buffet is international with something for everyone and all ages. The location is perfect, offering shopping, eating, sightseeing, and time to relax in the park. Easy access to subway. Although you can hear more noise from your neighbor inside the hotel than outside, it is still a great place to stay.",5,2017/06/25
2,REDACTED,en,3242,"Overall good location right in the heart of Ebisu station with access to all train systems.

However, after reading the reviews and visiting other Westin hotels around the world this was a disappointment. The room is dark, furniture dated and the service wasn’t up to the standards of other establishments in Tokyo. Not the best start to our Japanese trip. I also have status and the club level breakfast also wasn’t great. 

If they remodeled maybe I would come here again but with such great hotels in Tokyo (Points Guy did a great blog on this) I would skip the Westin Tokyo.",3,2018/01/10
2,REDACTED,en,3243,"This hotel was quite nice and I very much enjoyed my stay. It was not well located for my meetings, or even any of the restaurants that interested me, but it was not badly out of the way. This hotel was normal Westin quality. You won’t be disappointed.",4,2018/01/09
2,REDACTED,en,3244,"We stayed here over the new year, being a SPG Gold member, the hotel gave welcome gift of fresh fruits and 2 bottles of VOS water. Room is good size and clean although it is a bit dated.

Location is a bit further from the city center.
The nearest subway (metro) station is Ebitsu, an easy 5-7 minutes walk via the covered travellator. From Ebitsu is just a one or two stations away to reach Ginza/Shinjuku/Harajuku. If this is your first time in Tokyo, would not recommend you stay here and be a little far from the where the actions are.
",4,2018/01/06
2,REDACTED,en,3245,"Perhaps my expectations were a bit too high when I booked otur stay here. I was disappointed to see the dated decor which really looked like the 80s. I did not receive any special recognition as a Platinum SPG nor was I welcomed as oen. The hotel was probably too busy to think of such issues for the loyal guests. The description was that the rooms were 42 square meters but really didn't feel so. Staff were overall good specially the concierge and guest services. However breakfast was a terrible situation with long queues stretching in the lobby. Items were finished and replacement was not done swiftly. many items were very cold even. It was evident the staff were unable
to cope up with the pressure. Similarly the situation was pathetic in the lounge and we were told to wait till we could enter it or else to take the food out with us to our rooms. The location was again an issue for us as it was in a quiet area quite far away from the places we wanted to visit like Ginza etc. The nearest metro station was almost like one kilometer away. Overall it was not the right choice for us and we checked out earlier than our date to shift to another place more central and much more new.",3,2018/01/06
2,REDACTED,en,3246,"This hotel is a property located in the Ebisu area of Tokyo, which is served by the Ebisu JR station conveniently located on the Yamanote Line. The issue, as many reviewers have mentioned, is that the station is some distance away. For able-bodied travellers like us, it is a 10-min brisk walk from the hotel, first underground, then connecting across the road to a skywalk (with travellators) which takes you directly to the station. For experienced Tokyo-ites, the Yamanote Line will take you to many of the most popular places in Tokyo eg Shinjuku, Shibuya, Asakusa, Akiba, etc. For those who cant walk far, taking a taxi might be the only option. A Mitsukoshi department store is opposite the hotel, but apart from the convenience, I cannot imagine why any tourist would want to shop there when there are so many other much more attractive and interesting shopping areas in and around Tokyo.

I didn't find the decor overly old-fashioned but can imagine why some do. We did get a reasonably quiet room and were able to rest well on comfortable beds at night. The morning breakfast does have a bit of a line sometimes, and the Japanese food selection really wasnt up to our expectations. The gym: I would call it reasonably well-equipped simply because unlike many other hotels, it has a bench press! You also get free weights, but not much else (not counting the cardio machines which are de riguer). Forget about chin-up bars or smith machines. A pec-deck machine and a lat pulldown just about rounds up what's available. You will get by with a reasonable workout if you don't expect too much.

Overall, the place felt well-managed but impersonal, and just doesn't have the magic and character to get 5 stars from this reviewer.",4,2018/01/05
2,REDACTED,en,3247,"We usually like to stay in new hotels when visiting Tokyo, 
This hotel has been around since the early 90s, as yet, the hotel rooms are very clean and spacious. Hotel staffs are very friendly and helpful.
The surrounding can provide you a good choice of different food.
The only drqwback is , the htoel is a little bit far from the train station and if you are a rapid shopper, this might not be the hotel that you like to stay.
Try to book the deluxe room breakfast package (if still available) and you can enjoy having breakfast at one of the four restaurants in the hotel.",4,2018/01/04
2,REDACTED,en,3248,"My husband and I just returned from a 10 day trip to Japan including stops in Tokyo, Kyoto and Hakone. We stayed at the Westin for a total of 6 nights both at the beginning and end of our trip. The Westin is located conveniently near the Ebisu stop on the JR Rail in addition to access to the subway at the back side of the rail station. The train station, although a 7-9 minute or so walk can easily be done entirely inside from the basement of the Westin through the connected Yebisu Garden Palace with moving walkways which leads right into the station. The JR Yamanote line connected us to much of Tokyo easily. We took the rail all but on a few occasions in the evening where cabs were easy to access from the front of the hotel. In addition, there are tons of restaurants within a stones throw of the hotel in the Yebisu Garden Place in addition to a department store with a small food hall in the basement. We took advantage of the restaurants in this area on two occasions as we were exhausted from our long days touring and wanted a nice bite, without having to take the rail too far. The restaurants are located on the 38th and 39th floor with great views of the city. The Westin has a beautiful lobby, attentive staff and clean and well appointed rooms. We stayed in two excellent rooms that were spacious, having a king bed and sitting area and large bathroom with stall shower and bathtub. Both rooms was also appointed with all the bathroom amenities, hairdryer and soaps and included complementary coffee and tea. We had a drink one evening at the restaurant on the 22 floor, although the service was terrible and they entirely messed up our order, they comped the drinks and apps as a result. Couldn't have asked for better service or the appropriate response. The view from the restaurant is stunning. We did not dine in any of the other restaurants on site, although there are many. We only ate one morning at the breakfast buffet which offers both Western and traditional Japanese breakfast. We took advantage of all the amazing places to visit in Tokyo instead. Overall amazing stay. Would highly recommend as a fabulous luxury hotel in a beautiful part of the city. We hope to visit again!",5,2018/01/04
2,REDACTED,en,3249,"Stayed for both short vacation followed by business trip. This hotel is a very nice and posh areas, not too crowded, lots of restaurants, a Yebisu beer museum and about a 10min walk to JR/Tokyo Metro station with a supermarket. 

",5,2018/01/03
2,REDACTED,en,3250,"Stayed at the Imperial Suite with a connecting room with my whole family, including my 94 years old father and a teen daughter. As we had many visitors visit us during our stay, having a comfortable living, dining, and kitchen was most helpful to entertain the visitors and still have our own space when necessary. The club lounge was comfortable to relax during the early evening for a light drink with family. I had 8 senior citizen guests over for lunch at our suite and ordered Shoka Bento box from their Japanese restaurant which was delivered on time, the food was delicious, and the setting on the dining table was done so professionally impressing my guests. I found their room service staffs to be very professional and hospitable. The breakfast buffet at the coffee shop was quite good but the staffs seemed a little over worked as the hotel was running at nearly 100 % occupancy. The gym was self sufficient giving my wife and I enough machines to work on our cardio. The location of the hotel is in the quite side of Ebisu which gives you a feeling of returning to your home. The nearest JR Ebisu station is a short walking distance and taxis are always available. The service at the front desk, concierge, housekeeping, and bell desk is all good. All in all I always find Westin Tokyo to be a comfortable hotel for my self and my family to stay. Really value for money. The only complaint if I were to have is the hotel's corresponding skills. If you need something, just call them as writing and getting a response could be a great challenge.",4,2018/01/01
2,REDACTED,en,3251,"Came here after a very underwhelming stay at the Westin in Kyoto. This property is what I expect from the Westin brand. 

Room was comfortable and the bathroom palatial by Japanese standards. 

Location is okay with access to the Yamanote line reasonably close at Ebisu station. Lots of food options around Ebisu and was able to walk to Ippudo Ramen from the hotel (via Ebisu station). 

As is the case with Japan, the staff were excellent and efficient. 

Only stayed 1 night, however would recommend",4,2018/01/01
2,REDACTED,en,3252,"This hotel shouts quality the minute you walk in the front door and receive a personalised service at reception.
I’ve stayed at this hotel twice for approx 20 days and rooms are high quality and very comfortable. One of the best features is the breakfast but equally their restaurant has a superb varied menu. Just off the reception is an exit which connects to a walkway linking you to shops, restaurants and theatres.
Very useful during inclement weather as a dry route to all these facilities. Hotel rates are reasonable and i highly recommend this hotel as one of the best I’ve stayed in Japan.",5,2018/01/01
2,REDACTED,en,3253,"As a recent SPG Platinum member I've saved most of my Suite Night awards to apply at this hotel for a Christmas holiday for the family many months in the planning. To my horror days before the trip I received emails saying that my Suite Night awards shall not be honoured. To make matters worse, I caught a bad cold just before the trip and had to cancel Christmas dinner reservations at the hotel's teppanyaki grill. Feeling rather blue when I checked in, I was pleasantly surprised that although I didn't get a suite the hotel arranged to let me have an Exec room on a high floor with a view of Mt Fuji. It is a sight that is very pleasing especially sunrise and sunset - I don't get tired of viewing it. Something nice and unexpected was an air cleanser in the room, to help safeguard my family's health even though I was down with the cold and no doubt spreading germs. The staff from the check in, to the lounge, had all been immaculately polite and helpful, and kept apologising about the Suite Awards. In particular I would like to mention Yukiko Kakutani for being helpful and sympathetic. My only lament is that I don't get to try the hotel's suite product, and also 7 suite award nights are all going to waste because it is already the year end.
Nevertheless I shall still give this review five stars because it is the people working in the hotel that makes the experience.",5,2017/12/26
2,REDACTED,en,3254,"Stayed 4 nights in a club room in October. As others have said, decor is a little old fashioned but that did not matter. Rooms are very comfortable and of a good size. The club lounge is very good with great views over Tokyo. The lounge got very business in the evenings but service was attentive and there is a good selection of drinks and hot and cold food options available. They also have a self service jelly bean dispenser which is a cool touch. We decided to take breakfast in the main restaurant rather than in the lounge. Selection was extensive and of good quality with a good mix of western, Arabic and eastern options.
Location wise the hotel is not super central but is a 7-10 min walk to the metro and train station and the local area of Ebisu itself has a good buzz with plenty of good, reasonably priced eating options. 
Would recommend this hotel as a good base for exploring Tokyo.",5,2017/12/25
2,REDACTED,en,3255,"I will choose westin tokyo to stay everytime i return to tokyo as i love ebisu location and the breakfast. For japan standards, the rooms are of good size. The hotel and the rooms are quite dated but it has its charms and they kept it very clean. Airport limousine bus takes you from haneda or narita to hotel directly and vice versa. I would recommend westin",5,2017/12/22
2,REDACTED,en,3256,"We stayed at the Westin Tokyo for ten nights in April and loved every minute. The hotel is in a quiet neighbourhood, though it has good connections by rail and subway to all parts of Tokyo and beyond. The area is wonderful and there are lots of great restaurants nearby. The hotel itself is classic, the staff are wonderful and we couldn't have asked for better accommodation.",5,2017/12/21
2,REDACTED,en,3257,"The hotel is very well maintained. Although it is in fact a bit dated, u will still love to stay here. Services from all hotel staff is super good! High standards from Westin Hotel!

It is nearby to train station and with a lot of good restaurants nearby. I shall surely come back again.",4,2017/12/16
2,REDACTED,en,3258,"I spend a lot of time at Starwood properties (sixth consecutive year platinum and lifetime gold) and find that the client service typically ranges from good to very good with a rare mediocre. There are a few locations that consistently deliver best-in-class client service and the Westin Tokyo is one of those locations. I spend roughly two weeks in total each year at this hotel for the past several years and it cannot be beat on friendliness and service. Two representatives of this best-in-class servicing are Satoshi Itoyama (front office senior agent) and Ai Watanabe (concierge). Truly exceptional professionals. If you are at the Westin Tokyo and you need anything, just ask for them. Ai and Satoshi always deliver!",5,2017/12/15
2,REDACTED,en,3259,"Company leisure trip - stayed 4 nights, took up about half the hotel rooms.

Location - quiet area, 15 minutes' leisurely walk to nearest train/subway (Ebisu), 2 minutes to classy restaurants and Mitsukoshi department store at Yebisu Garden Place. Nearest convenience store 8 minutes' walk away. Accessible underground from train/subway in case of bad weather.

Lobby - large and elegant.

Rooms - large and spacious, decor a little dated, generally well-cleaned. Do put your trash in the bins - empty drink cans/used tissue is not cleared if left on the table. Wifi mostly worked well, although several rooms had poor/no connection throughout. Limited channels for entertainment - plenty of home shopping networks and sports, and for English, mostly news channels. Property advocates eco-friendliness, so linen changes are upon request. Smoking allowed on our floor, and windows can be opened slightly. Firm beds, 4 pillows for 2 pax - 1 medium, 1 soft.

Breakfast - had 2 options; either international buffet at the Terrace or Japanese at Mai. Only tried the Terrace - quite a large variety of breads, generally good variety of international cuisine, although no changes during our 4 days here.

The Narita Airport Limousine Bus also stops here - definitely a more affordable alternative to taxis.







",3,2017/12/13
2,REDACTED,en,3260,"Came to Tokyo for a 5 day work trip. First time staying at The Westin Tokyo. The service provided here was good, but could of been better. Only person that provided excellent service was Masami Okada. She went above and beyond for my colleagues and I. If it wasn't for her, we would of been stuck at out job site 1-2hrs longer and no way to transport our gear back. Masami called us from her personal cell(she was off-shift) to ensure that we arrived back safely. She made our work trip easier and provided some excellent restaurants to eat at!! Breakfast buffet had a good selection to choose from. Only thing you have to worry about is getting a seat if you come after 8am, since seating area is small. Room size was good and one of the cleanest hotel rooms in Japan I have seen. Shower area was small and kept on hitting my elbows allot. Bed was comfortable but the pillows were small and didn't have anymore big pillows since hotel was fully booked. If need to catch a train, it's about 7-10 minute walk from hotel.",4,2017/12/04
2,REDACTED,en,3261,"My husband and myself, during our visit to Japan, decided to spend few nights in Tokyo in Westin Hotel, (30/11-3/12) firstly for its reputation, secondly because as SPG Platinum member we had few remaining points to spend.The welcome was good, and a complementary upgrade was given, so for suite nights. Everything seemed ok, great, until when, during the last night at the top floor bar, the Compass Rose, we had to wait one hour for a couple of sanwiches, served overall with 15 mnts between one and the other. Disapponted ( 50€ for two sandwhiches one beer and some water) we complained,we received many apologizes..nothing else.
But the ""cherry on the cake"" has been when checking out I realized that under the the linen on the materass cover there was a blood stain from some previous customer.
I didn't spot it at first time, and my husband thought it was a materass logo..
For 3 nights , we don't ask normally to change linen ( reasonable green attitude), and in Westin we don't think we need to check linen....
Blood of someone else...Unacceptable.
We referred this to the housekeeper supervisor, who embarassed called immediatly the Manager, who was unable to speak a single word in English and gave us only ome apologizes, repeated, and translated by the supervisor.
The promise was to inform the Kyoto Westin where we were going, to ask them to offer us a special tratement....but nothing happened then, nothing.
Low quality service, not at level of the Westin brand.",2,2017/12/03
2,REDACTED,en,3262,"Had business to attend to in Tokyo, and had to get in and out of Narita, but down to Yokohama as well. Meguro seemed like a good location and the train lines connected up well.
Hotel has a nice garden, and multiple restaurant options. Very nearby , is a covered walkway area to the main station with lots of shops, cafes and eateries along the way. Will stay again.",4,2017/12/02
2,REDACTED,en,3263,"This is my first time been to Tokyo, I am very impressed by Tokyo Westin! Please stay here, you will be surprised!

Hotel is in a good location, with JR, subway station, several shopping malls all are within 10-min-walking distance! Yebisu Garden is just cross the road, a peaceful area where you can wander around after dinner and enjoy the lighting of Christmas Trees! Please don't forget to take photos!!! Location is always my priority when selecting hotels! Shinjuku, Ginza are very popular for travelers to stay, but for me they are too busy and crowded. Here is convenient while comfortable, you can enjoy more quality time here! Trust me!

Hotel staffs here are super! Very courteous and helpful! From the bellman who helped with our luggage upon arrival, to reception staffs to housekeeping! I like their sincere smiles and hospitality from heart! Thank you thank you again!

Meanwhile, I would like to say special thanks to Mr Yamasaki and his team on 17 floor! Please reserve your room on Executuve Floor, without any regret!!! You can enjoy breakfast, tea & snacks and evening cocktail in the lounge where you can enjoy the city view, even can see Tokyo Tower!!! Everything is just so perfect!! Service is professional here, all staffs are cheerfully and always ready to help! Thank you Mr Yamasaki again, he's definitely a valuable asset to this hotel!!

If you book rooms on Executive Floor, your room will be assigned on high floors of the hotel. I was staying on 18 floor, view of my room is super! You can use Bose in room to enjoy music and make coffee by nesprsso machine to start your day! Though room design and furniture are a bit outdated, the service and facilities will make it up!!

I will stay with Westin Tokyo in all my future visits and high recommend to my friends! Thank you! Thank you! Thank you!!!! I will back for sure!

Chloe

Sent from my iPhone",5,2017/11/27
