keyword,translated_keyword,0: All Prices,1: 0 to 2500,2: 2500 to 5000 yen,"3: 5000 to 10,000 yen","4: 10,000 to 15,000 yen","5: 15,000 to 20,000 yen","6: 20,000 to 30,000 yen","7: 30,000 to 50,000 yen","8: 50,000 to 100,000 yen","9: 100,000 to 200,000 yen"
大 品种,Large variety,2,0,0,0,0,0,0,0,0,0
大 哈哈,Big haha,3,0,0,2,0,0,0,0,0,0
大 哦,Big oh,2,0,0,0,0,0,0,0,0,0
大 商,Big business,2,0,0,0,2,0,0,0,0,0
大 商业区,Large business district,3,0,0,0,2,0,0,0,0,0
大 商业街,Big commercial street,7,0,0,3,3,0,0,0,0,0
大 商圈,Big business district,5,0,0,0,2,0,2,0,0,0
大 商场,Big market,188,0,11,43,54,16,61,0,2,0
大 商城,Big mall,10,0,0,2,6,0,2,0,0,0
大 商店,Big store,14,0,0,11,3,0,0,0,0,0
大 噪声,Big noise,2,0,0,2,0,0,0,0,0,0
大 噪音,Loud noise,27,0,5,12,7,0,2,0,0,0
大 困难,Big difficulty,2,0,0,0,2,0,0,0,0,0
大 国,Big country,33,0,0,13,14,3,2,0,0,0
大 国药,Sinopharm,21,0,0,6,8,0,7,0,0,0
大 圈,Big circle,24,0,2,7,9,0,4,0,0,0
大 圈子,Big circle,8,0,0,3,4,0,0,0,0,0
大 地方,Big place,24,0,0,14,0,2,7,0,0,0
大 地段,Large area,2,0,0,0,0,0,0,0,0,0
大 地铁,Big subway,5,0,0,0,3,0,0,0,0,0
大 地铁站,Metro station,15,0,0,2,5,0,4,3,0,0
大 场地,Large venue,5,0,0,0,0,0,4,0,0,0
大 场所,Big place,2,0,0,2,0,0,0,0,0,0
大 坂,Osaka,19,0,0,6,3,0,9,0,0,0
大 块,Big piece,4,0,0,0,0,0,2,0,0,0
大 坡,Big slope,4,0,0,2,0,0,2,0,0,0
大 城,Big city,6,0,0,0,4,0,0,0,0,0
大 城市,Big city,38,0,4,21,6,6,0,0,0,0
大 堂,Big hall,8,0,0,0,5,0,2,0,0,0
大 堆,Big pile,16,0,0,5,4,3,4,0,0,0
大 塚,Otsuka,2,0,0,0,2,0,0,0,0,0
大 声音,Loud voice,25,0,0,12,9,0,2,2,0,0
大 外观,Large appearance,2,0,0,0,0,0,0,0,0,0
大 多,Much more,26,0,0,12,8,4,0,0,0,0
大 多少,How big,4,0,0,0,0,0,4,0,0,0
大 夜景,Big night view,4,0,0,0,0,3,0,0,0,0
大 大厅,Big hall,13,0,0,4,5,0,4,0,0,0
大 大堂,Large lobby,34,0,0,11,9,0,11,0,0,0
大 大小,Big size,4,0,0,2,0,0,0,0,0,0
大 大阪,Great Osaka,5,0,0,3,0,0,0,0,0,0
大 大阪站,Osaka Station,2,0,0,2,0,0,0,0,0,0
大 天桥,Big bridge,2,0,0,0,0,0,0,0,0,0
大 头,Big head,3,0,0,3,0,0,0,0,0,0
大 套,Big set,3,0,0,0,0,0,2,0,0,0
大 套房,Large suite,3,0,0,0,0,0,2,0,0,0
大 套间,Large suite,4,0,0,0,3,0,0,0,0,0
大 好处,Big benefit,5,0,0,0,2,0,0,0,0,0
大 好多,A lot,4,0,0,3,0,0,0,0,0,0
大 好评,Great praise,3,0,0,0,3,0,0,0,0,0
大 姐姐,big sister,2,0,0,0,0,0,0,0,0,0
大 学区,Big school district,2,0,0,0,0,0,0,0,0,0
大 孩子,Big boy,8,0,0,3,2,2,0,0,0,0
大 宝宝,Big baby,2,0,0,0,0,0,0,0,0,0
大 实惠,Great affordable,4,0,0,3,0,0,0,0,0,0
大 客房,Large room,13,0,0,5,3,0,4,0,0,0
大 客流,Large passenger flow,2,0,0,0,0,0,2,0,0,0
大 家,Big home,35,0,3,17,7,4,3,0,0,0
大 家庭,extended family,2,0,0,0,0,0,0,0,0,0
大 宾馆,Big hotel,5,0,0,2,2,0,0,0,0,0
大 小,Big small,36,0,3,8,10,5,9,0,0,0
大 小孩,Big child,3,0,0,0,2,0,0,0,0,0
大 小时,Big hours,5,0,0,2,0,0,2,0,0,0
大 小朋友,Big kids,2,0,0,0,0,0,0,0,0,0
大 小樽,Big Otaru,6,0,0,6,0,0,0,0,0,0
大 尺寸,large size,5,0,0,3,0,0,0,0,0,0
大 层,Large layer,3,0,0,0,0,0,3,0,0,0
大 屋,Big house,6,0,0,4,2,0,0,0,0,0
大 屋子,Big house,10,0,0,7,2,0,0,0,0,0
大 屏幕,big screen,2,0,0,2,0,0,0,0,0,0
大 山,Mountain,3,0,0,0,0,0,0,0,0,0
大 差别,Big difference,9,0,0,2,2,3,2,0,0,0
大 差异,Big difference,13,0,0,4,4,0,5,0,0,0
大 差距,Big gap,12,0,0,2,3,2,4,0,0,0
大 巴,Bus,11,0,0,3,5,0,2,0,0,0
大 巴士,Big bus,3,0,0,0,2,0,0,0,0,0
大 市区,Large urban area,2,0,0,2,0,0,0,0,0,0
大 市场,Big market,2,0,0,0,0,0,0,0,0,0
大 希望,Big hope,4,0,0,2,0,0,0,0,0,0
大 带,Large belt,2,0,0,0,0,2,0,0,0,0
大 帮助,Great help,8,0,0,2,3,0,3,0,0,0
大 平台,Large platform,2,0,0,0,0,0,2,0,0,0
大 年纪,Old age,12,0,0,5,3,0,0,2,0,0
大 广场,Big square,3,0,0,0,0,0,0,0,0,0
大 床,big bed,859,0,43,340,281,33,133,13,16,0
大 床单,Large sheets,2,0,0,0,2,0,0,0,0,0
大 床房,King bed room,8,0,0,0,6,0,0,0,0,0
大 床铺,Big bed,2,0,0,0,0,0,0,0,0,0
大 库,Large library,2,0,0,0,0,0,0,0,0,0
大 店,Big shop,61,0,0,24,19,7,7,0,3,0
大 店面,Big store,2,0,0,0,0,0,0,0,0,0
大 度假村,Big resort,2,0,0,0,0,0,0,0,0,0
大 异味,Big smell,2,0,0,0,0,0,0,0,0,0
大 影响,Big impact,8,0,0,5,0,0,0,0,0,0
大 很多,Big a lot,8,0,0,4,0,0,4,0,0,0
大 忙,Very busy,4,0,0,0,0,0,0,0,0,0
大 态度,Big attitude,4,0,0,3,0,0,0,0,0,0
大 性价比,Great value for money,2,0,0,0,0,0,0,0,0,0
大 总体,Big overall,4,0,0,0,2,0,0,0,0,0
大 惊喜,big surprise,11,0,2,4,0,0,2,0,0,0
大 想象,Big imagination,7,0,0,3,4,0,0,0,0,0
大 感受,Great feeling,8,0,0,4,2,2,0,0,0,0
大 感觉,Big feeling,24,0,2,12,0,6,2,0,0,0
大 截,Big cut,2,0,0,0,0,0,0,0,0,0
大 房,Big room,88,0,5,30,32,0,15,2,3,0
大 房价,Big house price,5,0,0,0,3,0,0,0,0,0
大 房型,Large room type,20,0,0,5,10,0,3,0,0,0
大 房子,big house,9,0,0,6,0,0,0,0,0,0
大 房间,Big room,3429,0,165,1030,936,284,790,96,128,0
大 手,big hand,3,0,0,0,0,0,0,0,0,0
大 折扣,Big discounts,3,0,0,0,2,0,0,0,0,0
大 招牌,Big signboard,5,0,0,4,0,0,0,0,0,0
大 按摩浴缸,Big jacuzzi,2,0,0,0,0,0,2,0,0,0
大 排档,Food stall,2,0,0,0,0,0,0,0,0,0
大 改善,Big improvement,2,0,0,0,0,0,0,0,0,0
大 教堂,Big church,2,0,0,0,0,0,0,0,0,0
大 整体,Big overall,3,0,0,0,0,0,0,0,0,0
大 斜坡,Big slope,4,0,0,2,0,0,0,0,0,0
大 新宿站,Shinjuku Station,9,0,0,0,2,0,7,0,0,0
大 新馆,New Building,3,0,0,0,0,0,3,0,0,0
大 方,Generous,6,0,0,0,2,2,2,0,0,0
大 方便,Big convenient,6,0,0,2,3,0,0,0,0,0
大 方面,Big aspect,2,0,0,0,2,0,0,0,0,0
大 旁边,Big beside,2,0,0,2,0,0,0,0,0,0
大 旅行箱,Big suitcase,2,0,0,0,0,0,0,0,0,0
大 日本,Great Japan,15,0,0,5,5,2,2,0,0,0
大 早餐,Big breakfast,8,0,0,0,6,0,0,0,0,0
大 晚上,Big night,4,0,0,3,0,0,0,0,0,0
大 景区,Large scenic area,3,0,0,0,0,0,0,0,0,0
大 景点,Big attractions,22,0,2,9,10,0,0,0,0,0
大 景色,Great view,2,0,0,0,0,0,0,0,0,0
大 景观,Large landscape,3,0,0,0,0,0,2,0,0,0
大 朋友,Big friend,2,0,0,0,0,0,0,0,0,0
大 服务,Great service,26,0,2,5,8,0,8,0,2,0
大 期待,Big looking forward,5,0,0,0,0,4,0,0,0,0
大 期望,Big expectations,2,0,0,0,0,0,0,0,0,0
大 本身,Big itself,13,0,0,8,0,3,0,0,0,0
大 机场,Big airport,13,0,0,3,3,0,3,2,0,0
大 村,Big village,2,0,0,0,2,0,0,0,0,0
大 条,Large strip,2,0,0,0,0,0,0,0,0,0
大 松本,Great Matsumoto,2,0,0,0,2,0,0,0,0,0
大 板,Slabs,29,0,2,10,6,0,11,0,0,0
大 枢纽,Big hub,12,0,0,4,6,0,2,0,0,0
大 柱子,Big pillar,2,0,0,2,0,0,0,0,0,0
大 标准,Big standard,2,0,0,0,0,0,0,0,0,0
大 标准间,Large Standard Room,2,0,0,0,0,0,0,0,0,0
大 标称,Large nominal,2,0,0,2,0,0,0,0,0,0
大 格局,Big pattern,2,0,0,0,0,0,0,0,0,0
大 桌子,Big table,3,0,0,0,0,0,0,0,0,0
大 桥,Big bridge,2,0,0,0,0,0,0,0,0,0
大 楼,Big building,4,0,0,0,3,0,0,0,0,0
大 楼下,Big downstairs,3,0,0,0,0,0,2,0,0,0
大 欺客,Big bully,3,0,0,0,0,0,0,0,0,0
大 段,Large section,3,0,0,2,0,0,0,0,0,0
大 毛巾,Big towel,5,0,0,0,0,3,0,0,2,0
大 毛病,Big problem,2,0,0,0,0,0,0,0,0,0
大 气,Atmosphere,53,0,2,5,17,4,21,2,2,0
大 气味,Big smell,2,0,0,0,0,0,0,0,0,0
大 氛围,Great atmosphere,2,0,0,0,2,0,0,0,0,0
大 水,Big water,17,0,2,8,2,0,3,0,0,0
大 水压,Large water pressure,7,0,0,6,0,0,0,0,0,0
大 水流,Big water flow,3,0,0,0,0,0,0,0,0,0
大 水量,Large amount of water,3,0,2,0,0,0,0,0,0,0
大 江,Big river,3,0,0,0,2,0,0,0,0,0
大 江户,Great Edo,124,0,0,5,24,5,85,0,5,0
大 池,Big pool,5,0,0,2,0,0,0,0,0,0
大 池子,Big pond,3,0,0,2,0,0,0,0,0,0
大 汤,Big soup,3,0,0,0,0,0,2,0,0,0
大 沙发,Big sofa,12,0,0,2,0,0,6,2,0,0
大 沙滩,Big beach,6,0,0,0,3,3,0,0,0,0
大 河,Big river,3,0,0,2,0,0,0,0,0,0
大 波动,Large fluctuations,2,0,0,0,0,0,0,0,0,0
大 泳池,Big swimming pool,4,0,0,0,3,0,0,0,0,0
大 洋,Ocean,2,0,0,0,0,0,0,0,0,0
大 洗,Big wash,2,0,0,0,0,0,0,0,0,0
大 洗手间,Big toilet,13,0,0,2,4,0,4,0,2,0
大 流量,Large Flow,3,0,0,0,3,0,0,0,0,0
大 浴,Big bath,2,0,0,0,0,0,0,0,0,0
大 浴场,Large bath,97,0,4,33,38,13,8,0,0,0
大 浴室,Big bathroom,49,0,2,17,8,9,8,0,4,0
大 浴池,Big bath,10,0,0,7,0,0,0,0,0,0
大 浴缸,Big bathtub,29,0,0,5,6,2,11,0,4,0
大 海,Big sea,3,0,0,0,0,0,2,0,0,0
大 海景,Large sea view,2,0,0,0,0,0,2,0,0,0
大 海边,Big seaside,2,0,0,0,0,0,0,0,0,0
大 清早,Early morning,2,0,0,0,0,0,0,0,0,0
大 温泉,Big hot spring,12,0,0,4,0,4,2,2,0,0
大 游乐场,Big playground,2,0,0,0,0,0,0,0,0,0
大 满足,Big satisfaction,2,0,0,0,0,0,0,0,0,0
大 澡堂,Big bathhouse,9,0,0,3,6,0,0,0,0,0
大 灰,Big gray,2,0,0,0,0,0,0,0,0,0
大 灰尘,Big dust,2,0,0,2,0,0,0,0,0,0
大 点,bigger,40,0,2,18,15,3,0,0,0,0
大 烟味,Big smoke,47,0,5,23,15,0,4,0,0,0
大 热,Big hot,4,0,0,0,0,2,0,0,0,0
大 热天,Big hot day,2,0,0,0,0,0,0,0,0,0
大 热水,Big hot water,2,0,0,0,0,0,0,0,0,0
大 爆发,Big burst,2,0,0,0,0,0,0,0,0,0
大 爱,Big Love,31,0,0,3,7,5,9,0,6,0
大 片,Blockbuster,23,0,2,6,3,0,10,0,0,0
大 版,Large version,2,0,0,0,0,0,2,0,0,0
大 牌子,Big brand,10,0,0,6,2,0,0,0,0,0
大 特点,Big features,6,0,0,3,3,0,0,0,0,0
大 特色,Features,11,0,0,3,2,3,0,0,0,0
大 环境,Large environment,7,0,0,3,0,0,0,0,0,0
大 玻璃,Large glass,3,0,0,0,0,0,2,0,0,0
大 玻璃窗,Large glass windows,3,0,0,0,0,0,0,0,0,0
大 琦,Big Qi,2,0,0,0,2,0,0,0,0,0
大 瓶,Big bottle,6,0,0,2,2,2,0,0,0,0
大 瓶装,Big bottle,4,0,0,0,4,0,0,0,0,0
大 用品,Big supplies,2,0,0,0,0,0,0,0,0,0
大 用途,Big purpose,3,0,0,0,0,3,0,0,0,0
大 电梯,Big elevator,2,0,0,0,2,0,0,0,0,0
大 电脑,Big computer,2,0,0,2,0,0,0,0,0,0
大 电视,Big tv,9,0,0,5,0,0,2,0,0,0
大 百货,Big department store,12,0,0,2,4,0,4,0,0,0
大 百货店,Big department store,12,0,0,6,3,0,2,0,0,0
大 盒子,Big box,2,0,0,0,0,0,2,0,0,0
大 目测,Large visual inspection,2,0,0,0,0,0,0,0,0,0
大 相对比,Relatively large,2,0,0,0,2,0,0,0,0,0
大 真,Big really,2,0,0,2,0,0,0,0,0,0
大 社,Big club,38,0,2,36,0,0,0,0,0,0
大 福音,Great gospel,2,0,0,0,0,0,2,0,0,0
大 秋叶原,Great Akihabara,2,0,0,0,2,0,0,0,0,0
大 空调,Large air conditioning,2,0,0,0,0,0,0,0,0,0
大 空间,big space,235,0,12,100,62,19,33,2,7,0
大 窗,Big window,17,0,0,2,3,0,9,0,0,0
大 窗户,Big windows,20,0,0,10,3,6,0,0,0,0
大 站,Big station,63,0,0,12,34,2,11,2,0,0
大 站点,Big site,3,0,0,0,0,0,0,0,0,0
大 箱,big box,12,0,0,3,4,0,5,0,0,0
大 箱子,big box,127,0,9,50,47,3,16,0,2,0
大 纸,Large paper,2,0,0,0,0,0,0,0,0,0
大 线,Big line,3,0,0,0,0,0,3,0,0,0
大 缺点,Big disadvantage,18,0,0,3,6,0,9,0,0,0
大 美食,Great gourmet,2,0,0,0,0,0,2,0,0,0
大 胃口,Big appetite,2,0,0,0,0,0,0,0,0,0
大 花园,Big garden,3,0,0,0,0,0,0,0,0,0
大 范围,A wide range of,3,0,0,0,2,0,0,0,0,0
大 药,Big medicine,4,0,0,0,2,0,0,0,0,0
大 药妆,Big cosmeceutical,5,0,0,3,2,0,0,0,0,0
大 药妆店,Big drugstore,4,0,0,0,3,0,0,0,0,0
大 药店,Big pharmacy,2,0,0,0,0,0,0,0,0,0
大 落地窗,Large French windows,2,0,0,0,0,0,2,0,0,0
大 落差,Big drop,6,0,0,2,0,0,3,0,0,0
大 螃蟹,Big crab,10,0,0,7,0,2,0,0,0,0
大 蟑螂,Big cockroach,4,0,0,3,0,0,0,0,0,0
大 行,Daxing,3,0,0,2,0,0,0,0,0,0
大 行李,Big luggage,32,0,0,16,12,0,2,0,0,0
大 行李箱,Large suitcase,45,0,2,24,14,0,5,0,0,0
大 街,Big street,3,0,0,2,0,0,0,0,0,0
大 衣帽间,Large cloakroom,7,0,0,0,0,0,0,0,7,0
大 被子,Big quilt,3,0,0,0,2,0,0,0,0,0
大 装修,Large decoration,2,0,0,0,0,0,0,0,0,0
大 规模,Large scale,22,0,0,7,5,0,8,0,0,0
大 订,Big order,4,0,0,2,0,0,0,0,0,0
大 设备,Big equipment,3,0,0,0,0,0,0,0,0,0
大 设施,Big facilities,23,0,0,3,4,2,10,0,2,0
大 话,Big words,3,0,0,3,0,0,0,0,0,0
大 谷,Otani,7,0,0,3,0,2,0,0,0,0
大 败笔,Big failure,2,0,0,0,0,0,0,0,0,0
大 超市,big supermarket,241,0,7,121,99,0,12,0,0,0
大 路,Road,9,0,0,7,0,0,2,0,0,0
大 路口,Big intersection,3,0,0,0,0,0,0,0,0,0
大 车站,Big station,7,0,0,2,3,0,2,0,0,0
大 选择性,Large selectivity,2,0,0,0,0,0,0,0,0,0
大 通,Chase,4,0,0,3,0,0,0,0,0,0
大 通路,Large access,2,0,0,2,0,0,0,0,0,0
大 通道,Large channel,8,0,0,4,3,0,0,0,0,0
大 遗憾,Big regret,9,0,0,6,0,2,0,0,0,0
大 部分,Most part,15,0,0,4,5,5,0,0,0,0
大 部队,Large forces,2,0,0,0,0,0,0,0,0,0
大 都会,Metropolis,13,0,0,0,12,0,0,0,0,0
大 都市,Metropolis,3,0,0,0,2,0,0,0,0,0
大 酒店,big hotel,415,0,22,113,142,15,102,14,7,0
大 采购,Big purchase,2,0,0,0,0,0,0,0,0,0
大 里面,Big inside,6,0,0,3,0,0,2,0,0,0
大 重要,Big important,5,0,0,0,0,0,2,0,0,0
大 量,Large amount,8,0,0,5,0,0,2,0,0,0
大 金,Big gold,2,0,0,0,0,0,0,0,0,0
大 门,Big gate,2,0,0,0,0,0,0,0,0,0
大 门口,main entrance,6,0,0,2,3,0,0,0,0,0
大 门脸,Big door face,3,0,0,2,0,0,0,0,0,0
大 门面,Large facade,10,0,0,7,0,0,0,0,0,0
大 问题,Big problem,41,0,0,20,8,3,10,0,0,0
大 间,Large room,8,0,0,3,4,0,0,0,0,0
大 阳台,Large balcony,19,0,0,0,4,8,4,0,0,0
大 附近,Large nearby,2,0,0,0,0,0,0,0,0,0
大 难得,Very rare,2,0,0,0,0,0,0,0,0,0
大 雨,Heavy rain,4,0,0,2,0,0,0,0,0,0
大 雪,Heavy snow,18,0,2,8,0,5,2,0,0,0
大 面积,large area,254,0,13,79,62,19,57,4,20,0
大 颗,Large,3,0,0,2,0,0,0,0,0,0
大 风,Strong wind,21,0,0,2,3,8,7,0,0,0
大 风雪,Heavy snow,7,0,4,0,0,2,0,0,0,0
大 食,Big food,3,0,0,0,2,0,0,0,0,0
大 食堂,Big canteen,6,0,0,4,0,0,0,0,0,0
大 餐厅,Big restaurant,11,0,0,4,5,0,2,0,0,0
大 饭店,restaurant,11,0,0,5,0,0,2,2,0,0
大 馆,Large hall,2,0,0,0,0,0,2,0,0,0
大 马,Malaysia,6,0,0,4,2,0,0,0,0,0
大 马路,Big road,20,0,0,10,7,0,3,0,0,0
大 鸟,Big bird,3,0,0,0,3,0,0,0,0,0
大 ！！,Big ! !,4,0,0,0,0,0,2,0,0,0
好 便利,Good convenience,4,0,0,0,2,0,0,0,0,0
好 多,A lot,6,0,0,0,2,0,3,0,0,0
好 棒,Good great,6,0,0,3,2,0,0,0,0,0
好吃,good to eat,1197,0,56,437,345,158,162,25,14,0
好吃 一,Delicious one,2,0,0,0,0,0,0,0,0,0
好吃 三文鱼,Delicious salmon,3,0,0,0,0,0,0,0,0,0
好吃 东西,Delicious stuff,30,0,4,7,6,4,8,0,0,0
好吃 中餐厅,Delicious chinese restaurant,3,0,0,0,2,0,0,0,0,0
好吃 串串,Delicious skewers,2,0,0,0,0,0,0,0,0,0
好吃 丼,Delicious don,2,0,0,2,0,0,0,0,0,0
好吃 什么,Delicious what,3,0,0,3,0,0,0,0,0,0
好吃 值得,Delicious and worth it,4,0,0,0,3,0,0,0,0,0
好吃 做,Delicious do,3,0,0,0,0,0,0,0,0,0
好吃 冰棍,Delicious popsicles,8,0,0,0,2,6,0,0,0,0
好吃 冰淇淋,Delicious ice cream,2,0,0,0,0,0,0,0,0,0
好吃 冰激凌,Delicious ice cream,6,0,0,3,0,0,0,0,0,0
好吃 卫生,Delicious and hygienic,2,0,0,0,0,0,0,0,0,0
好吃 吃,Delicious eat,7,0,0,0,4,2,0,0,0,0
好吃 周围,Delicious around,2,0,0,0,0,0,0,0,0,0
好吃 周边,Delicious,8,0,0,6,0,0,0,0,0,0
好吃 味道,Delicious taste,12,0,0,2,0,3,6,0,0,0
好吃 地方,Delicious place,12,0,2,5,3,2,0,0,0,0
好吃 妻,Delicious wife,6,0,4,0,0,2,0,0,0,0
好吃 家,Delicious,3,0,0,3,0,0,0,0,0,0
好吃 寿司,Delicious sushi,3,0,0,0,0,0,0,0,0,0
好吃 寿司店,Delicious sushi restaurant,2,0,0,2,0,0,0,0,0,0
好吃 小店,Delicious shop,2,0,0,0,0,0,0,0,0,0
好吃 居酒屋,Delicious izakaya,4,0,0,2,0,0,0,0,0,0
好吃 巧克力,Delicious chocolate,2,0,0,0,0,0,0,2,0,0
好吃 布丁,Delicious pudding,3,0,0,0,0,2,0,0,0,0
好吃 店,Delicious shop,32,0,4,15,11,0,0,0,0,0
好吃 房间,Delicious room,2,0,0,0,0,0,0,0,0,0
好吃 拉面,Delicious ramen,8,0,0,4,0,2,0,0,0,0
好吃 排队,Delicious,3,0,0,3,0,0,0,0,0,0
好吃 料,Delicious,2,0,0,0,2,0,0,0,0,0
好吃 料理,Delicious food,7,0,0,4,2,0,0,0,0,0
好吃 方便面,Delicious instant noodles,4,0,0,0,0,0,3,0,0,0
好吃 日餐,Delicious Japanese food,2,0,0,0,2,0,0,0,0,0
好吃 早餐,Delicious breakfast,177,0,4,67,69,17,16,2,2,0
好吃 早饭,Delicious breakfast,36,0,3,21,5,5,2,0,0,0
好吃 晚餐,Delicious dinner,5,0,0,0,0,0,4,0,0,0
好吃 服务,Delicious service,2,0,0,0,2,0,0,0,0,0
好吃 材,Delicious,2,0,0,0,0,0,0,0,0,0
好吃 楼下,Delicious downstairs,3,0,0,2,0,0,0,0,0,0
好吃 水果,Delicious fruit,4,0,0,0,0,0,2,0,0,0
好吃 泡芙,Delicious puff,2,0,0,0,0,0,0,0,0,0
好吃 海鲜,Delicious seafood,4,0,0,0,2,0,0,0,0,0
好吃 火腿,Delicious ham,2,0,0,0,0,0,0,0,0,0
好吃 点,Delicious,3,0,0,0,2,0,0,0,0,0
好吃 点心,Delicious dim sum,8,0,3,0,4,0,0,0,0,0
好吃 烧烤,Delicious barbecue,2,0,0,0,0,0,0,0,0,0
好吃 牛,Delicious cow,5,0,0,0,0,4,0,0,0,0
好吃 牛肉,Delicious beef,4,0,0,0,0,0,2,0,0,0
好吃 牛超,Delicious Niu Chao,2,0,0,0,0,2,0,0,0,0
好吃 甜点,Delicious dessert,3,0,0,0,3,0,0,0,0,0
好吃 盖饭,Delicious rice bowl,2,0,0,0,0,0,0,0,0,0
好吃 米,Delicious rice,2,0,0,0,2,0,0,0,0,0
好吃 米饭,Delicious rice,9,0,0,2,3,2,0,0,0,0
好吃 肉饭,Delicious pilaf,2,0,0,0,0,0,0,0,0,0
好吃 自助餐,Delicious buffet,9,0,0,2,4,0,2,0,0,0
好吃 茶点,Delicious refreshment,2,0,0,0,0,0,0,0,0,0
好吃 草莓,Delicious strawberry,2,0,0,2,0,0,0,0,0,0
好吃 菜,Delicious dish,3,0,0,0,0,0,0,0,0,0
好吃 菜品,Delicious dishes,5,0,0,0,0,0,2,0,0,0
好吃 虾,Delicious shrimp,3,0,0,0,0,2,0,0,0,0
好吃 蛋,Delicious egg,3,0,0,3,0,0,0,0,0,0
好吃 蛋糕,Delicious cake,5,0,0,3,0,0,0,0,0,0
好吃 蜜,Delicious honey,3,0,0,0,3,0,0,0,0,0
好吃 西餐,Delicious western food,5,0,0,0,0,2,0,0,0,0
好吃 豆,Delicious beans,2,0,0,2,0,0,0,0,0,0
好吃 豆腐,Delicious tofu,2,0,0,2,0,0,0,0,0,0
好吃 酒店,Delicious hotel,4,0,0,0,2,0,0,0,0,0
好吃 附近,Delicious nearby,4,0,0,2,0,0,0,0,0,0
好吃 雪糕,Delicious ice cream,6,0,0,0,0,6,0,0,0,0
好吃 面,Delicious noodles,4,0,0,0,0,0,0,0,0,0
好吃 面包,Delicious bread,12,0,0,3,8,0,0,0,0,0
好吃 面包房,Delicious bakery,2,0,0,2,0,0,0,0,0,0
好吃 面馆,Delicious noodle shop,5,0,0,3,2,0,0,0,0,0
好吃 食物,Delicious food,11,0,0,2,5,0,3,0,0,0
好吃 餐,Delicious meal,5,0,0,0,0,0,0,0,0,0
好吃 餐厅,Delicious restaurant,19,0,3,6,2,3,0,3,0,0
好吃 餐点,Delicious meal,4,0,0,0,0,0,3,0,0,0
好吃 餐馆,Delicious restaurant,7,0,0,5,0,0,0,0,0,0
好吃 饭,Delicious meal,18,0,0,8,5,3,0,0,0,0
好吃 饭团,Delicious rice ball,10,0,0,10,0,0,0,0,0,0
好吃 饭店,Delicious restaurant,10,0,0,2,2,4,0,0,0,0
好吃 饭菜,Delicious meal,3,0,0,2,0,0,0,0,0,0
好吃 馆,Delicious restaurant,4,0,0,0,0,2,0,0,0,0
好吃 鸟,Delicious bird,2,0,2,0,0,0,0,0,0,0
好吃 😋,Delicious 😋,3,0,0,0,0,0,0,0,0,0
客房,Room,384,0,15,92,103,40,103,10,21,0
小 不错,Small good,2,0,0,0,0,0,0,0,0,0
小 多,Small much,2,0,0,0,0,0,0,0,0,0
小 日式,Small japanese style,2,0,0,2,0,0,0,0,0,0
小 远,Small far,9,0,0,5,0,0,0,0,2,0
巨 多,Huge,3,0,0,0,0,0,0,0,0,0
巨 远,Huge far,2,0,0,0,0,0,0,0,0,0
干净,clean,7136,0,456,3252,2263,272,725,101,67,0
干净 一如既往,Clean as always,10,0,0,5,3,0,0,0,0,0
干净 不错,Clean good,3,0,0,0,2,0,0,0,0,0
干净 五脏俱全,Clean and complete,5,0,0,4,0,0,0,0,0,0
干净 人间,Clean world,2,0,0,0,0,0,0,0,0,0
干净 价格,Clean price,5,0,0,4,0,0,0,0,0,0
干净 位置,Clean location,11,0,0,3,4,0,4,0,0,0
干净 你,Clean you,2,0,0,2,0,0,0,0,0,0
干净 便利,Clean and convenient,2,0,0,2,0,0,0,0,0,0
干净 关键,Clean key,3,0,0,2,0,0,0,0,0,0
干净 内部,Clean interior,15,0,0,3,10,0,0,0,0,0
干净 前台,Clean front desk,4,0,0,3,0,0,0,0,0,0
干净 卫生,Clean and hygienic,479,0,51,212,131,11,59,11,4,0
干净 卫生间,Clean toilet,40,0,0,23,10,0,5,0,0,0
干净 印象,Clean impression,4,0,0,0,2,0,2,0,0,0
干净 厕所,Clean toilet,11,0,2,5,3,0,0,0,0,0
干净 厕浴,Clean toilet bath,2,0,0,0,2,0,0,0,0,0
干净 周围,Clean around,4,0,2,0,0,0,0,0,0,0
干净 周边,Clean surroundings,2,0,0,0,0,0,0,0,0,0
干净 品,Clean product,2,0,0,0,0,0,0,0,0,0
干净 国家,Clean country,2,0,0,0,0,0,0,0,0,0
干净 地方,Clean place,9,0,0,3,4,0,0,0,0,0
干净 地板,Clean floor,2,0,0,0,0,0,0,0,0,0
干净 地段,Clean location,2,0,0,0,0,0,0,0,0,0
干净 地毯,Clean carpet,6,0,0,3,2,0,0,0,0,0
干净 地铁,Clean subway,2,0,0,0,0,0,0,0,0,0
干净 地铁站,Clean subway station,2,0,0,2,0,0,0,0,0,0
干净 墙壁,Clean the walls,4,0,0,0,4,0,0,0,0,0
干净 墙面,Clean wall,2,0,0,0,0,0,0,0,0,0
干净 大,Clean big,11,0,0,2,5,0,2,0,0,0
干净 大小,Clean size,4,0,0,2,0,0,0,0,0,0
干净 客房,Clean rooms,19,0,0,8,6,3,2,0,0,0
干净 室内,Clean indoor,6,0,0,2,3,0,0,0,0,0
干净 宾馆,Clean hotel,8,0,0,6,0,0,0,0,0,0
干净 对面,Clean opposite,7,0,0,3,4,0,0,0,0,0
干净 小,Clean small,16,0,0,12,3,0,0,0,0,0
