RID,HotelID,CommentPage,CommentID,SentenceNumber,Sentence
9437,686266,1,148435391,2,坐 地铁 到 梅田 站 2 站 路 ， 到 心 斋 桥 大概 4 站 路 ， 交通 很 方便 ， 地铁站 边上 就 有 24 小时 的 全家 ， 边上 小路 还有 不少 小吃店
9438,686266,1,148435391,3,房间 很 小 ， 房间 里 有 卫生间 ： 有 坐 厕和 浴缸
9439,686266,1,148435391,4,床 应该 是 比较 大 的 单人床 ， 2 个个 子 不 大 的 人 可以 睡
9440,686266,1,148435391,5,酒店 设施 比较 成 旧 ， 但 房间 设施 还 算 齐全 ， 有 电吹风 ， 免费 提供 拖鞋 、 毛巾 、 牙刷 、 洗浴 四件
9441,686266,1,148435391,6,服务 很 好 ， 进出 酒店 都 会 打招呼
9442,686266,1,148435391,7,房间 整体 还 算 干净 ， 在 大阪市 中心 300 元 人民币 不 到 1 晚 还是 性价比 很 高 的
9443,686266,1,166200726,1,酒店 比较 旧 ， 门房 都 是 用 钥匙 开门 的 ， 没有 卡 的
9444,686266,1,166200726,2,其他 的 东西 都 差不多 ， 周边 配套 和 交通 都 不错 ， 总体 感觉 还 不错 ， 很 方便
9445,686266,1,161083919,1,楼层 很 矮 ， 非常 矮 ， 小型 双人房 也 略小 ， 结果 显得 房间 比较 压抑
9446,686266,1,161083919,2,W i f i 也 很 慢 ， 经常 开 不 了 网页 ， 更 不 要 说 图片 了
9447,686266,1,161083919,3,其他 都 很 好 ， 交通 方便 就 在 地铁站 和阪 急电 车站 旁边 ， 关上 窗 很 安静 ， 前台 服务 很 好
9448,686266,1,119532968,1,这家 酒店 位置 还 方便 ， 要 乘坐 新干线 的 话 是 不错 的 选择
9449,686266,1,119532968,2,房间 比较 小 ， 但 干净 卫生 ， 洗漱 全 资生堂
9450,686266,1,119532968,3,也 不 是 评论 中 说 的 很 吵 ， 只是 隔音 不 太 好 ， 早上 其他 旅客 说话声 很 清楚
9451,686266,1,119532968,4,外面 有 个 小小 红灯区 ， 也 有 吃饭 地点 ， 吉野家 什么 的 ， 711 超市 挺 近
9452,686266,1,119532968,5,很 不错
9453,686266,2,149987655,1,地铁 御 堂 筋线西 中 岛 南方 站 一 出来 就 是 ， 走路 2 分钟 都 不 到 ， 地理 位置 极佳 ， 去 京都 奈良 都 很 方便 ， 就是 房间 确实 太 小 ， 10 平米 左右 ， 大 床 房 睡 两 个 人 比较 挤 ， 晚上 休息 不受 外界 噪音 影响 ， 400 元 左右 的 价格 一定 要 拿下
9454,686266,2,161237516,1,这家 酒店 性价比 超高 ， 位置 就 在 地铁 出来 左 手边 穿过 一个 小 马路 ， 好 近 好 近 ， 房间 面积 虽然 小 ， 但是 空间 布局 合理 ， 该有 的 都 有 ， 每天 都 有 客房 清洁 ， 还 可以 在 前台 拿 护肤品 ， 唯一 不 喜欢 的 是 它 的 被子 ， 太 薄 了 ， 盖着 有点冷
9455,686266,2,128814948,1,本来 不 想 点评 但是 这次 在 做 攻略 的 时候 发现 网友 的 点评 却 是 对 我 帮助 很 大 所以 想 说 一 下
9456,686266,2,128814948,2,酒店 离 御 堂 筋站 很 近 离 阪急 南方 站 也 很 近 交通 还是 挺 方便 周围 没有 什么 景点 和 商场 但是 有 很多 超市 和 药妆店7-11 就 在 对面 想 购物 的 话 坐 阪急线 到 梅田 还是 很 快 的 酒店 房间 确实 是 很 小 10 平米 左右 基本上 放 两 个 行李箱 在 地上 两 个 人 就 无法 走动 了 双人床 大小 和 国内 酒店 的 单人床 大小 一样 但 房间 隔音 很 棒 挨着 马路 和 铁路 但 听 不 到 任何 噪音 酒店 前台 可以 讲 出 中国 人 能 听懂 的 英文 还 是 很 赞 的 哈哈哈 厕所 的 马桶盖 不错 😂
9457,686266,2,166303516,1,酒店前台很像斯内普教授
9458,686266,2,137715512,1,价格 真心 实惠 ， 十一 期间 居然 还 能 订 到 200+ 一 晚 的 双人 标准间
9459,686266,2,137715512,2,位置 也 不错 ， 就 在 御 筋堂线西 中 岛 南方 站 旁边 ， 走 到 J R 新大阪站 也 只 要 十 分 钟 脚 程
9460,686266,2,137715512,3,房间 内 并 不 提供 免费 矿泉水 ， 但是 填写 房间 桌子 上 的 调查 问卷 的 话 可以 去 前台 免费 换 一 瓶
9461,686266,2,137715512,4,宾馆 为了 防止 钥匙 弄丢 的 情况 ， 每次 离开 宾馆 前 都 需要 把 钥匙 还 给 前台 ， 回到 宾馆 之后 再 去 问 前台 拿
9462,686266,2,154719483,1,酒店 还 不错 ， 出门 交通 方便 ， 吃饭 也挺 方便 的 ， 边上 什么 店 都 有
9463,686266,2,154719483,2,日本 的 酒店 都 好 小 ， 不过 东西 啥 都 有 ， 还是 不错 的
9464,686266,2,154719483,3,下次 出行 还 定 您 家
9465,686266,2,152771784,1,就是 忘记 拍 房间 的 照片 了 ， 酒店 离 地铁 超级 方便 ， 房子 的 隔音 效果 也 不错
9466,686266,2,152771784,2,卫生间 里 的 洗 护 用品 也 很 好
9467,686266,3,142904638,1,酒店 的 位置 很 方便 ， 距离 新大阪站 坐 地铁 只 有 一 站 ， 就 在 地铁站 南 出口 旁边
9468,686266,3,142904638,2,服务 也 标准 ， 不过 酒店 算是 比较 古老 经典 款 的 ， 但 设施 还 是 很 完善 的
9469,686266,3,142904638,3,酒店 周围 有 吉野家 、 超市 、 便利店 之类 的 ， 买东西 还 是 很 方便 的 ， 吃饭 也 不 用 跑 太 远
9470,686266,3,145097679,1,酒店 的 价格 真心 超值 ， 离 地铁站 就 过 条 马路 的 距离 ， 很 方便 ， 不过 房间 内 的 插座 少 的 可怜
9471,686266,3,145097679,2,周边 吃饭 的 地方 也 蛮 多 的 ， 总之 下次 来 还 可以 定 这家 酒店
9472,686266,3,125344592,1,好吧 ， 得 承认 我 订 的 价格 很 实惠 ， 双 床 房 我 一个 人 住 ， 刚好 可以 拿 另 一个 床 来 放 东西 ， 酒店 地段 非常 好 ， 地铁站 西 中 岛 南方 2 出口 出来 就 能 看到 ， 酒店 工作 人员 的 英文 水平 就 一般 般 ， 可能 是 我 订 的 价格 低 ， 反正 挺 满意 的
9473,686266,3,155702540,1,房间 卫生 很 好
9474,686266,3,125381441,1,订 这个 酒店 主要 是 价格 便宜 且 交通 便利 ， 入住 后 感受 是 交通 真的 很 便利 ， 一 出 酒店 就 是 地铁站
9475,686266,3,125381441,2,周边 有 很多 饭店 ， 有 超市 ， 药妆店
9476,686266,3,125381441,3,酒店 前台 服务 很 不错 ， 打扫 卫生 的 也 很 敬业
9477,686266,3,125381441,4,设施 相对 较 旧 ， 但 收拾 得 十分 干净 ， 并 没有 脏兮兮 的 感觉
9478,686266,3,125381441,5,该有 的 都 有
9479,686266,3,125381441,6,之前 担心 房间 的 旧 设施 会 不 会 有 霉味 或者 怪味 ， 其实 没有
9480,686266,3,125381441,7,所以 ， 从 性价比 说 ， 还是 不错 的
9481,686266,3,125381441,8,但是 ， W I F I 形同虚设 ， 信号 太差 ， 几乎 没有 ， 查 个 地图 是 不 可能 的 ， 微 信 时有 时 无
9482,686266,3,125381441,9,反正 我 是 基本上 没法 用 的
9483,686266,3,125381441,10,这 是 我 最 不 满意 的
9484,686266,3,165226105,1,位置 还是 挺 方便 的 ， 西 中 岛 南方 站 2 号 口出 来过 个 铁道 闸口 就 到 了 ， 带 着 行李 走 1 号 口出站 后 发现 不 能 直接 通到 2 号 口 ， 要 往 外面 绕 到 2 号 口 方向 ， 朋友 们 注意 啦
9485,686266,3,156712519,1,酒店 房间 麻雀 虽 小 五脏俱全 ， 位置 非常 便利 ， 地鉄 御 堂 筋線 ( みどうすじ ) 西中島 南方 站 2 号 出口 往左 走 100 米 就 到 了 ， 酒店 后面 有 个阪 急 线 站 厅 ， 如果 要 坐 阪急线 也 非常 方便
9486,686266,3,156712519,2,还有 很多 日本 料理 店 ， 前台 告诉 我 500 米 远 还有 两 家 药妆 店 ， 其中 一 家 可以 免税 8 个 点 ， 很 方便 ， 下次 还 会 考虑 住 这家
9487,686266,4,151177037,1,房间 虽 小 ， 但是 基本 设施 都 全 ， 出 酒店 门 过 马路 就 是 地铁 ， 附近 还有 超市 ， 药妆 店 和 吃饭 的 地方 ， 超级 方便 ， 对于 我 和 我 妈 这种 白天 基本 在 外 逛 ， 晚上 就 回来 睡一觉 的 人 来 说 最 合适 不 过 了
9488,686266,4,163281696,1,国 人 诚 不 欺我
9489,686266,4,163281696,2,"日本 的 酒店 卫生 干净 ， 但是 空间 非常 地 小 ， 打开 行李箱 就 没有 走动 的 空间 了 ， 床 也 小 得 可怜 ， 顶多 不 超过 1 米 2 , 不过 胜 在 地理 位置 优越 ， 一 出 门 就 是 地铁站"
9490,686266,4,137709935,1,很 推荐 这家 酒店 ， 因为 地铁口 一 出来 就 是了 ， 出门 旅行 就 是 省事
9491,686266,4,137709935,2,楼下 的 料理 很 好吃 ， 对面 有 便利店 ， 旁边 有 一 家 料理 店 的 刺身 和 拉面 也 是 好吃 极了 ， 我 连 着 两 天 晚上 都 去 吃
9492,686266,4,137709935,3,酒店 有 点旧 ， 但是 很 干净
9493,686266,4,123282883,1,总体 很 不错 ， 服务 热心 周到
9494,686266,4,123282883,2,出 门 就 有 便利店 和 松 屋 ， 并且 紧挨 着 地铁 御 堂筋 线 的 西 中 岛 南方 站 ， 阪急電 铁的 南方 站 ， 去 大阪市 中心 、 大阪 新 大阪 车站 、 神户 和 京都 都 非常 方便
9495,686266,4,123282883,3,阪急電铁 价格 很 便宜
9496,686266,4,139559605,1,位置 很 好 ， 步行 到 新 大阪 车站 也 约 15 分钟 ， 交通 很 方便 ， 饭店 后 方 约 走 一 分钟 就是 阪急 南方 ， 饭店 大门 右转 就 是 西 中 岛 南方 站 ， 附近 有 24 小时 超市 ， 药妆店 、 小吃 等 ， 出门 很 方便
9497,686266,4,139559605,2,酒店 设施 服务 一般 般 ， 二 人 房间 比较 小 ， 但 蛮 干净 ， 设备 该有 的 都 有
9498,686266,4,152665442,1,日本 自由 行 入 住 ， 地段 很 好 ， 出门 边上 就 是 御徑堂 线 ， 转去 京都 的 车 很 方便 ， 酒店 边上 罗森 和 7-11 也 很 近 ， 不过 晚上 窗户 隔音 不 太 好 ， 列车 驶 过 的 声音 很 清楚
9499,686266,4,149871107,1,怎么 说 呢… 与 其说 是 酒店 ， 不如 用 旅馆 来 形容 更 贴切 ～ 酒店 有 些 旧 但是 还 是 挺 干净 的 ， 就 是 房间 比较 小 ， 不过 性价比 来说 算是 比较 高 的 了
9500,686266,4,149871107,2,毕竟 大阪市 区 呢
9501,686266,4,119532395,1,这家 酒店 位置 还 方便 ， 要 乘坐 新干线 的 话 是 不错 的 选择
9502,686266,4,119532395,2,房间 比较 小 ， 但 干净 卫生 ， 也 不 是 评论 中 说 的 很 吵 ， 只是 隔音 不 太 好 ， 早上 其他 旅客 说话声 很 清楚
9503,686266,4,119532395,3,外面 有 个 小小 红灯区 ， 也 有 吃饭 地点 ， 吉野家 什么 的 ， 711 超市 挺 近
9504,686266,4,119532395,4,很 不错
9505,686266,5,120393169,1,在 西 中 岛 南方 地铁站 边上 ， 这个 站 离 市中心 还是 有 7，8 站 距离 ， 但是 大阪 地铁 便宜 啊 ， 比 京都 便宜 好多
9506,686266,5,120393169,2,房间 价格 也 是 京都 的 一半
9507,686266,5,120393169,3,房间 很 小 ， 床 的 话 感觉 根本 就 是 单人床 ， 杯子 其实 就 是 床罩 ， 想 加 一个 也 是 不 能 行 ， 不过 可以 加 毛毯
9508,686266,5,120393169,4,厕所 里 连 一个 正常 规格 的 浴缸 都 放 不 下 ， 但是 放 了 一个 短款 浴缸 ， 洗 脸池 、 浴缸 、 马 桶 ， 都 寄 在 一起 ， 上厕所 起身 时 头 会 撞到 浴室 门
9509,686266,5,120393169,5,附近 药妆 店 好几 个 ， 还有 个 不 算 小 的 超市
9510,686266,5,120393169,6,要求 不 高 预算 有限 的 人 可以 考虑
9511,686266,5,142515759,1,酒店 位置 很 好 ， 离 地铁 很近 ， 缺点 也 是 因为 近 地铁 ， 声音 也 会 比较 响 ， 酒店 房间 就 是 那么 大 ， 电视机 有 点 老旧 ， 服务 不错 ， 我 早上 11 点 到 的 就 让 我 入 住 了 ， 赞
9512,686266,5,142515759,2,楼下 的 海鲜 店 的 豆腐 挺 好吃 的 ， 每个 人 有 350 的 餐位 费 ， 会 送 份 小时 ， 就 是 服务 态度 和 酒店 不 能 相提并论 ， 呵呵 😄
9513,686266,5,122407953,1,干净 是 干净 ， 没有 把 行李 寄 到 机场 的 服务
9514,686266,5,122407953,2,隔音 有 点 差 ， 而且 无线 超级 慢 ！！
9515,686266,5,122407953,3,不过 离 车站 都 很 近 ， 出门 就是
9516,686266,5,122407953,4,到新 大阪 也 就 几 分钟 坐 车
9517,686266,5,113760919,1,价格 很 便宜 ， 房间 很 小 很 小 ， 也 是 情理 中 ， 设施 很 全 ， 卫生 和 冷气 都 很 好 ， 交通 很 方便 ， 周围 便利店 、 餐厅 都 很 方便 ， 因为 只 呆 了 两 晚 ， 将 就 一下 是 不错 的 ， 不要 和 国内 酒店 房间 大小 做 对比 ， 在 细节 和 服务 方面 还是 高 出 一 大 截 ， 两 晚 680 的 价格 已 是 超值
9518,686266,5,148200269,1,交通 方便 ， 就 在 西 中 岛 地铁站 旁边 ， 隔壁 的 小路 有 很多 特色 吃 喝 的 小店 ， 房间 不 大 ， 出门 要 把 钥匙 就 在 前台 ， 性价比 还 可以
9519,686266,5,166142365,1,三 人 房间 很 干净
9520,686266,5,158350416,1,不 是 很 推荐 ， 和 东 横比 ， 价格 差不多 ， 晚上 旅馆 周围 街区 有 拉客 的 ， 空调 不好 ， 还 不如 开窗 ， 可是
9521,686266,6,157092462,1,酒店 干净 ， 没有 异味
9522,686266,6,157092462,2,位置 是 西 中 岛 南方 站 ， 坐 市 营地 铁 方便 ， 去 京都 坐
9523,686266,6,154475909,1,干净 整洁 周围 环境 安逸 交通 便利 楼下 有 两 个 24 小时 超市 地铁 出 门 就 是
9524,686266,6,156318379,1,携 程上 抢 的 特价 房 ， 超级 无敌 的 划算
9525,686266,6,156318379,2,交通 特别 方便 ， 地铁口 出来 就 是了 ， 虽然 在 地铁 旁边 但是 房间 里 很 安静 ， 很 干净 卫生
9526,686266,6,152582396,1,交通 很 方便 ， 旁边 就 是 地铁 ， 周围 🈶 便利店 和 超市 ， 性价比 高
9527,686266,6,156687599,1,抢 的 特价 房 ， 200一 晚 开心 的 要死 啊
9528,686266,6,156687599,2,位置 一般 ， 总 要 转 地铁 多 花 几十 块
9529,686266,6,156687599,3,设施 很 好 ， 服务 也 很 棒
9530,686266,6,156687599,4,附近 有 两 家 小 便利店 ， 很 方便 的
9531,686266,6,144459782,1,酒店 交通 便利 ， 到新 大阪 车站 很 近 ， 餐馆 多 ， 还有 超市 ， 酒店 房间 干净 整洁 ， 设备 齐全 ， 服务 人员 态度 好 素质 高
9532,686266,6,144459782,2,酒店 设施 齐全 、 房间 一尘不染
9533,686266,7,150125829,1,房间 非常 小 ， 设施 挺 齐全
9534,686266,7,150125829,2,两 个 成人 没法 住 ， 尽管 房间 说 可以 两 人 住
9535,686266,7,149271342,1,非常 不错 价格 很 便宜 ， 交通 便利 ， 从 京都 来 的 同学 一定 要 来 这家 ， 位于阪 急 线 非常 不错
9536,686266,7,149271342,2,🚗 💨 💨 一路平安 *
9537,686266,7,126219841,1,酒店 大堂 、 设施 设备 来看 还 是 可以 的 ， 不过 装修 稍微 有 点 旧了
9538,686266,7,126219841,2,紧邻 地铁站 和 阪急 的 站 ， 交通 方便 ， 吃饭 地方 多 （ 夜 店 也 比较 多 ） ， 休息 不 会 觉得 很 吵 ， 离 新大阪站 走路 要 15 分钟
9539,686266,7,126219841,3,还有 就 是 预定 的 时候 写 的 双人床 1.1 米 ， 还 以为 写 错 了 ， 双人床 怎么 可能 才 1.1 米 ， 结果 来 了 发现 真的 就 只 有 1.1 米
9540,686266,7,166839599,1,非常 好 ， 坐 地铁 到 西 中 岛 南方 站下 ， 周边 有 很多 小吃店 ， 7-11 和 罗森 都 有 ， 酒店 前台 服务 很 好 ， 需要 的 都 能 满足
9541,686266,7,165606607,1,地理 位置 很 好 ， 价格 也 不错
9542,686266,7,165606607,2,周围 商店 方便 ， 很 喜欢 很 安静
9543,686266,7,166120254,1,二 晚 住宿 服务 好 ， 卫生 干净 ， 满意
9544,686266,7,164392212,1,很 好 ， 地理 位置 好
9545,686266,7,164392212,2,干净 ， 没有 遇到 别人 说 的 有味 或 其它
9546,686266,7,164392212,3,一个 女人 住 不觉 床 小
9547,686266,7,159371078,1,酒店 很 细心 ， 洗 护 都 是 资生堂 的
9548,686266,7,159371078,2,交通 也 很 方便 ， 出 了 御 筋堂 线 的 南方 站 就 能 看到 酒店
9549,686266,7,159371078,3,总体 来说 性价比 还是 蛮 高 的
9550,686266,8,137710163,1,抢到 了 优惠价 很 开心 ， 旁边 有 便利店 药妆 店 很 方便 ， 还有 日本 料理 ， 真的 很 好吃 还 不贵 ， 酒店 比较 旧 ， 但是 很 干净
9551,686266,8,122254433,1,距离 地铁站 非常 近 ， 出站 两 分钟 即 到
9552,686266,8,122254433,2,附近 有 全家 及 罗森 的 便利店 ， 买 早餐 也 很 方便
9553,686266,8,122254433,3,房间 虽然 小 点儿 ， 但是 麻雀 虽 小 ， 五脏俱全 ， 什么 都 有
9554,686266,8,142020774,1,位置 很 好 ， 出 门 就 是 地铁站 ， 周边 饮食 很 方便 ， 旁边 有 便利店 ， 和 水果 超市
9555,686266,8,142020774,2,唯一 美 中 不足 的 就是 房间 真的 很 小
9556,686266,8,159953027,1,距离 地铁站 很 近 ， 方便 换 成 ， 酒店 干净 卫生
9557,686266,8,142600594,1,酒店 就 是 位置 很 方便 ， 与 地铁 西 中 岛 南站 一墙之隔 ， 所以 在 房间 里面 可以 听到 地铁 轰隆 的 声音
9558,686266,8,142600594,2,房间 非常 小 ， 不过 卫生 还 不错 ， 属于 五脏俱全 吧
9559,686266,8,142600594,3,酒店 的 服务 一般 ， 前台 的 工作 人员 英文 不好 ， 基本 的 沟通 都 不行 ， 没有 体会 到 什么 服务
9560,686266,8,142600594,4,反正 就 住 了 两 天 ， 基本 可以 接受 吧
9561,686266,8,137134869,1,酒店 地址 位置 非常 好 就 在 西 中 岛 南方 站 2 号 口 出来 走 2 分钟 不过 酒店 真 的 是 小 啊 每天 理 行李 的 时候 都 很 火大 但是 这个 价位 在 这里 了 房间 虽 小 五脏俱全 另外 到 梅田 地铁 只 有 二 站 路 心 斋 桥 5 站 路
9562,686266,8,142090724,1,优点 ： 1. 出门 即 是 地铁 中 岛 南方 站 ， 虽然 在 新 大阪 区域 ， 但是 到 心 斋 桥 坐 御筋 堂 线 五 站 就 到 也 很 方便
9563,686266,8,142090724,2,2. 房间 干净 整洁
9564,686266,8,142090724,3,3. 楼下 餐厅 物美价廉 ， 周边 便利店 药妆 店 都 有
9565,686266,8,142090724,4,4. 服务 不错 ， 办 入 住 和 退房 手续 很 快
9566,686266,8,142090724,5,5. 房间 有 冰箱 可以 冷藏 ， 洗漱 用品 齐全 ， 这 点 不错
9567,686266,8,142090724,6,缺点 ： 1. 层高 太 矮 ， 同行 1.9 m 的 同事 完全 直 不 起 腰 ， 多次 头 撞 梁
9568,686266,8,142090724,7,2. 房间 太 小 ， 灯光 稍微 有 点 暗 ， 不过 卫生间 很 干净
9569,686266,8,142090724,8,3. 离 市区 五 站 地铁 ， 还是 没有 直接 住 在 心 斋 桥 方便 ， 不过 定 的 时间 酒店 太 火爆 ， 也 只 有 这家 能 订 到 便宜 一 点 的 双 床 房 了
9570,686266,8,142090724,9,整体 还行
9571,686266,8,142090724,10,双 床 标间 不 含 早 700 +
9572,686266,9,141233735,1,距离 车站 挺 近 ， 交通 比较 方便 ， 服务 态度 良好 ， 附近 有 饭店 ， 超市 ， 生活 便利 ， 就 是 电梯 不 是 很 好 用 ， 总体 还是 不错 的
9573,686266,9,153905211,1,地理 位置 超级 方便 ， 出门 右转 就 是 地铁 ， 酒店 周边 很多 便利店 可以 买 早餐 ， 美 中 不足 的 是 酒店 附近 有 几 家 酒吧 ， 晚上 有些 乱
9574,686266,9,151102584,1,很 干净 ， 服务 很 好 ， 就 是 不 明白 为什么 出去 要 把 钥匙 交 出来 ， 而且 ， 最 重要 的 是 ， 只 有 一个 插座 ……
9575,686266,9,150046737,1,住 的 地方 很 好 ， 挨着 地铁 ， 出门 很 方便 ， 唯一 不足 的 是 床 太 小 ， 被子 不 够 盖
9576,686266,9,149825264,1,不错 的 酒店 ， 交通 方便 ， 离 地铁 2 分钟 路
9577,686266,9,149825264,2,性价比 很 高 ， 家里人 都 很 喜欢 ， 在 那里 住 了 5 天 ， 大阪 一 圈 基本 都 玩 过 了
9578,686266,9,147673001,1,方便 快捷 ， 安静
9579,686266,9,162571114,1,大阪 最 便宜 的 房间 了 ， 三百 多 一 晚 ， 房间 是 只 有 一个 1.2 床 的 位置 ， 跟 国内 酒店 无法 媲美 了 ， 麻雀 虽 小 五脏俱全 ， 出门 没 多远 就 地铁口 了 ， 大阪 的 交通 也 是 便利 也 复杂
9580,686266,9,162571114,2,购物 很 方便 ， 这边 是 新 大阪
9581,686266,9,145089164,1,在 这么 好 的 地段 丶住 到 便宜 又 方便 的 酒店 丶真是 意料之外丶 J R 线 就 在 边上 丶走 累 了丶 还 可以 回 旅館 休息 丶因為 买 了 二天 套票丶 感覺 坐 多少 都 不 用 费用 丶日本 的 酒店 小 而 巧 丶但 样样 俱全 丶尢 其 卫 浴 洗手 台 与 淋浴 共用 水龙头 设计 真是 一绝丶 总之 十 天 的 自由 行 第一 天 感覺 挺 好 ⋯⋯ 但 唯一 可 惜 丶洒 店 已 老旧
9582,686266,10,167004134,1,设施 齐全
9583,686266,10,167004134,2,就 是 小 了 点 不过 日本 的 酒店 都 很 小
9584,686266,10,152015653,1,房间 有 一点 小 ， 很 安静 ， 每天 都 有人 来 打扫 房间 也 不 会 乱动 东西 ， 但是 如果 不 把 钥匙 交给 前台 是 没有 人 来 打扫房间 的 ， 只 有 一 把 钥匙 ， 如果 怕 他 打扫 房间 的 时候 丢 东西 那 把 箱子 锁好 就 可以 啦 ～ 不过 日本 人 大多数 还 是 比较 有 素质 的 ， 房间 太 小 了 没 照照 片
9585,686266,10,145057679,1,酒店 很 正规 ， 房间 安静 卫生 ， 周围 就 是 l a w s o n 还有 各种 吃 的
9586,686266,10,145057679,2,房间 大小 足够 两 人 用 ， 有 浴室 冰箱 电视 吹风机 ， 行李 寄存 也 很 方便
9587,686266,10,145057679,3,总之 很 赞
9588,686266,10,137502882,1,房间 是 真心 小 不过 地理 位置 很 好 离 地铁 很近 走 过去 只要 5 分钟 房间 还 是 满 干净 的 设施 也 齐全 就 是 床 小 了 两 个 人 需要 挤挤
9589,686266,10,158716308,1,帮 朋友 定 的 ， 挺 好 的 ， 小 一点 ， 但是 离 地铁站 挺 近 的 ， 在 日本 性价比 高 ， 很 便宜 才 三百 多 一 晚 ， 还是 樱花 季 ， 可 以
9590,686266,10,158715721,1,帮 朋友 定 的 ， 性价比 高 ， 在 日本 三百 多 的 酒店 很 难 找 了 ， 地铁 出行 也 还 可以 ， 就 是 稍微 小 了 一 点 ， 毕竟 价格 便宜 ，
9591,686266,10,161836375,1,不错 ， 房间 和 床 比较 大
9592,686266,11,155115929,1,真 的 很 干净 很 方便 ， 就 是 没有 微波炉
9593,686266,11,148988826,1,酒店 的 地理 环境 确实 不错 ， 就 在 地铁口 旁边 ， 不论 去 心 斋 桥 还 是 去 神户 都 不错
9594,686266,11,148312103,1,酒店 出 行 很 方便 ， 干净 整洁
9595,686266,11,147820804,1,很 方便 ， 服务 很 好
9596,686266,11,147509676,1,地理 位置 特别 好 ， 新 御堂筋 线 的 西 中 岛 南方 站 2 出口 出来 左转 过 马路 那 栋 楼 就 是 ， 一 楼 有间 料理 店 ～ 性价比 特别高 ， 推荐
9597,686266,11,148092297,1,真 的 很 方便 ， 出 地铁口 向左 就 能 看到 酒店 ； 附近 买东西 也 方便 ； 真 不 用 住 市 中心
9598,686266,11,149540080,1,离 地铁站 近 ， 真的 很 方便
9599,686266,11,155169994,1,很 满意
9600,686266,12,123087696,1,地铁 西 中 岛 南方 站 出来 顺 左 走 过小 马路 即 到 ， 订 的 双 床 房 ， 房间 中心 还 放 小 圆桌 ， 不觉 小 ， 房间 有 插座 7 个 够用
9601,686266,12,123087696,2,服务 日式 中 规 中矩 ， 窗外 两 条 地 铁线 有 点 吵 ， 不过 隔音 效果 好 ， 晚上 睡 得 很 好
9602,686266,12,123087696,3,卫生 很 好
9603,686266,12,147824271,1,离 关西 机场 就 一 站 地铁 ， 有 机场 大巴 很 方便
9604,686266,12,147824271,2,走路 到 奥莱 大约 10-15 分钟
9605,686266,12,147824271,3,过夜 转机 非常 适合
9606,686266,12,146842547,1,很 满意 ， 下地 铁 就 到 ， 还 是 很 满意 的
9607,686266,12,141520279,1,服务 优质 ， 卫生 优异
9608,686266,12,151284911,1,性价比 算 不错 的
9609,686266,12,151284911,2,虽然 房间 非常 小
9610,686266,12,151284911,3,床 也 很 小
9611,686266,12,151284911,4,不过 地段 好 出行 便捷
9612,686266,12,151284911,5,床 跟 枕头 睡 着 很 舒服
9613,686266,12,151284911,6,洗浴 用品 俱全
9614,686266,12,151284911,7,煮 水 器具 也 有
9615,686266,12,142824496,1,距离 新大阪站 有 一 段 距离 ， 步行 至少 也 得 20 分钟 ， 周围 没有 什么 大 的 药妆 店 ， 得 坐 御 堂 筋线 地铁 去 天王 寺 等 地区 才 能 有 ， 不过 小饭馆 多 是 很多 还有 小 药 妆店
9616,686266,12,142824496,2,比较 便利
9617,686266,12,123615925,1,交通 方便 ， 步行 至 新大阪站 不 远 ， 地铁 和 私 铁 车站 离 着 非常 近 ， 周边 饭店 和 便利店 很 多 ， 服务 也 不错
9618,686266,12,123615925,2,服务员 态度 很 好
9619,686266,12,128056137,1,酒店 位置 还 可以 ， 交通 很 方便 ， 周边 吃饭 便利店 药妆 店 都 有 ， 酒店 服务 很 不错 ， 就 是 房间 和 床 都 比较 小 ， 但是 干净 整洁 ， 总体 还是 不错 的
9620,686266,13,128053884,1,酒店 位置 还 可以 ， 交通 很 方便 ， 周边 吃饭 便利店 药妆 店 都 有 ， 酒店 服务 很 不错 ， 就 是 房间 和 床 都 比较 小 ， 但是 干净 整洁 ， 总体 还是 不错 的
9621,686266,13,135835531,1,酒店 类似 如 家 快捷 的 风格 ， 袖珍 房间 ， 什么 都 很 迷你 ， 设备 设施 也 比较 陈旧 ， 房间 卫生 还 不错 ， 卫生间 水量 充足 ， 周边 吃饭 很 方便
9622,686266,13,143945929,1,每次 出去 要 将 房间 钥匙 交 至 前台 ， 服务生 比较 热情 ， 总体 适合 小 范围 出游 ， 房间 空间 不 大 ， 走 出去 10 米 就 有 地铁站 ， 交通 很 便利
9623,686266,13,143945929,2,~
9624,686266,13,142262579,1,酒店 还 不错 房间 大小 正好
9625,686266,13,140857789,1,酒店 比较 老 ， 但 基础 设施 还 可以 ， 旁边 就 是 地铁 和 阪急 ， 出行 方便 ， 临近 有 便利店 和 超市 ， 很 方便 的 ， 就 是 临近 铁路 有 点 吵
9626,686266,13,132642270,1,双人 “ 大 ” 床 ， 一个 人 伸腿 另外 一个 就 掉 下去
9627,686266,13,132642270,2,房间 太 小 了
9628,686266,13,132642270,3,但是 ， 但是 ， 但是 ， 交通 太 方便 了 ！！
9629,686266,13,132642270,4,赶车 的 ， 入 住 吧
9630,686266,13,113587364,1,位置 很 好找 ， 就 在 阪急 线 南方 站 旁 ， 地下 铁的 西 中 岛 南方 站 2 号 出口 左手 过 马路 就 是 ， 房间 太 小 ， 设施 较 陈旧 ， 看 在 价格 及 交通 便利 上 还 是 很 推荐 的
