keyword,translated_keyword,0: All Prices,1: 0 to 2500,2: 2500 to 5000 yen,"3: 5000 to 10,000 yen","4: 10,000 to 15,000 yen","5: 15,000 to 20,000 yen","6: 20,000 to 30,000 yen","7: 30,000 to 50,000 yen","8: 50,000 to 100,000 yen","9: 100,000 to 200,000 yen"
干净,clean,7136,0,0,118,496,1436,2098,1230,1684,74
干净 一如既往,Clean as always,10,0,0,0,0,2,5,0,3,0
干净 五脏俱全,Clean and complete,5,0,0,0,0,0,4,0,0,0
干净 人间,Clean world,2,0,0,0,0,0,0,0,2,0
干净 价格,Clean price,5,0,0,0,0,0,3,0,0,0
干净 位置,Clean location,11,0,0,0,0,4,3,0,4,0
干净 内部,Clean interior,15,0,0,0,0,3,5,3,4,0
干净 前台,Clean front desk,4,0,0,0,0,0,2,0,0,0
干净 卫生,Clean and hygienic,479,0,0,6,52,94,143,75,104,5
干净 卫生间,Clean toilet,40,0,0,0,2,10,9,7,11,0
干净 印象,Clean impression,4,0,0,0,0,0,0,0,2,0
干净 厕所,Clean toilet,11,0,0,0,0,0,6,2,0,0
干净 厕浴,Clean toilet bath,2,0,0,0,0,0,2,0,0,0
干净 周围,Clean around,4,0,0,0,2,0,0,0,0,0
干净 周边,Clean surroundings,2,0,0,0,0,0,0,0,0,0
干净 品,Clean product,2,0,0,0,0,0,0,0,0,0
干净 国家,Clean country,2,0,0,0,0,0,0,0,0,0
干净 地方,Clean place,9,0,0,0,0,0,2,0,4,0
干净 地板,Clean floor,2,0,0,0,0,0,0,0,0,0
干净 地段,Clean location,2,0,0,0,0,0,0,0,0,0
干净 地毯,Clean carpet,6,0,0,0,0,0,4,0,0,0
干净 地铁,Clean subway,2,0,0,0,0,0,0,0,0,0
干净 地铁站,Clean subway station,2,0,0,0,0,0,0,0,0,0
干净 墙壁,Clean the walls,4,0,0,0,0,3,0,0,0,0
干净 墙面,Clean wall,2,0,0,0,0,0,2,0,0,0
干净 客房,Clean rooms,19,0,0,0,0,4,4,3,8,0
干净 室内,Clean indoor,6,0,0,0,0,0,4,0,0,0
干净 宾馆,Clean hotel,8,0,0,0,0,2,3,0,0,0
干净 对面,Clean opposite,7,0,0,0,0,0,3,0,3,0
干净 屋子,Clean house,4,0,0,0,0,0,0,2,0,0
干净 床,Clean bed,9,0,0,0,0,2,2,3,0,0
干净 床单,Clean sheets,7,0,0,0,0,2,0,0,3,0
干净 床褥,Clean mattress,3,0,0,0,2,0,0,0,0,0
干净 床铺,Clean bed,2,0,0,0,0,0,2,0,0,0
干净 态度,Clean attitude,3,0,0,0,0,0,2,0,0,0
干净 性价比,Clean and cost-effective,3,0,0,0,0,0,2,0,0,0
干净 总体,Clean overall,11,0,0,4,0,0,3,2,2,0
干净 感觉,Clean feeling,12,0,0,0,3,0,4,3,0,0
干净 房,Clean room,7,0,0,0,0,2,2,0,2,0
干净 房子,Clean house,7,0,0,0,0,0,3,0,0,0
干净 房屋,Clean house,3,0,0,0,0,0,0,0,0,0
干净 房间,Clean room,1267,0,0,21,70,242,371,230,324,9
干净 打扫,Clean up,56,0,0,0,10,14,15,7,10,0
干净 收拾,Clean up,6,0,0,0,0,0,0,2,2,0
干净 整体,Clean overall,13,0,0,0,0,0,4,2,5,0
干净 整理,Clean up,2,0,0,0,0,0,0,0,0,0
干净 方,Clean party,2,0,0,0,0,0,0,0,0,0
干净 方面,Clean aspect,3,0,0,0,0,0,0,0,0,0
干净 旁边,Clean next to,2,0,0,0,0,0,0,0,0,0
干净 早餐,Clean breakfast,14,0,0,0,0,4,2,0,7,0
干净 有,Clean yes,2,0,0,0,0,0,2,0,0,0
干净 服务,Clean service,24,0,0,0,2,5,4,0,13,0
干净 服务员,Clean waiter,12,0,0,0,3,7,2,0,0,0
干净 条件,Clean condition,2,0,0,0,0,0,0,0,0,0
干净 枕头,Clean pillow,2,0,0,0,0,2,0,0,0,0
干净 档,Clean file,2,0,0,0,0,0,0,0,2,0
干净 楼下,Clean downstairs,2,0,0,0,0,0,0,0,0,0
干净 毛巾,Clean towel,4,0,0,0,0,2,0,0,0,0
干净 气,Clean gas,4,0,0,0,0,0,0,0,3,0
干净 水,Clean water,7,0,0,0,0,2,2,0,2,0
干净 水准,Clean standard,2,0,0,0,0,0,0,0,0,0
干净 沙滩,Clean beach,5,0,0,0,0,0,0,2,3,0
干净 洗,Clean wash,2,0,0,0,0,0,0,0,0,0
干净 洗手间,Clean toilet,7,0,0,0,0,0,3,0,0,0
干净 洗浴,Clean bath,3,0,0,0,0,0,0,0,0,0
干净 洗澡间,Clean bathroom,2,0,0,0,2,0,0,0,0,0
干净 浴,Clean bath,2,0,0,0,0,0,2,0,0,0
干净 浴场,Clean bath,4,0,0,0,0,0,0,0,2,0
干净 浴室,Clean bathroom,6,0,0,0,0,2,2,0,0,0
干净 浴巾,Clean bath towel,2,0,0,0,0,0,0,0,0,0
干净 浴缸,Clean bathtub,9,0,0,0,0,5,3,0,0,0
干净 海水,Clean sea water,3,0,0,0,0,0,0,0,2,0
干净 海滩,Clean beach,2,0,0,0,0,0,0,0,2,0
干净 淋浴,Clean shower,3,0,0,0,2,0,0,0,0,0
干净 温泉,Clean hot spring,6,0,0,0,0,0,0,2,2,0
干净 游泳池,Clean swimming pool,3,0,0,0,0,0,0,0,2,0
干净 澡堂,Clean bathhouse,2,0,0,0,0,0,0,0,0,0
干净 照片,Clean photos,2,0,0,0,0,0,0,2,0,0
干净 物品,Clean items,2,0,0,0,0,0,0,0,0,0
干净 特色,Clean features,3,0,0,0,0,0,0,0,2,0
干净 环境,Clean environment,63,0,0,0,3,11,21,16,12,0
干净 现代,Clean modern,3,0,0,0,0,0,2,0,0,0
干净 用品,Clean supplies,10,0,0,0,0,4,3,0,2,0
干净 白布,Clean white cloth,2,0,0,0,0,0,0,0,2,0
干净 睡衣,Clean pajamas,2,0,0,0,0,0,0,0,0,0
干净 程度,Cleanliness,10,0,0,0,0,0,3,4,2,0
干净 空间,Clean space,5,0,0,0,0,0,0,2,0,0
干净 简介,Clean introduction,4,0,0,0,3,0,0,0,0,0
干净 细节,Clean details,4,0,0,0,0,0,0,0,2,0
干净 街道,Clean street,4,0,0,0,0,0,2,0,0,0
干净 被子,Clean quilt,7,0,0,0,0,2,2,0,2,0
干净 被褥,Clean bedding,3,0,0,0,0,0,2,0,0,0
干净 装修,Clean decoration,3,0,0,0,0,0,0,0,2,0
干净 设备,Clean equipment,7,0,0,0,0,2,3,0,2,0
干净 设施,Clean facilities,58,0,0,0,5,20,16,5,12,0
干净 选择,Clean choice,2,0,0,0,0,0,0,0,0,0
干净 酒店,Clean hotel,781,0,0,10,53,171,210,157,172,8
干净 里面,Clean inside,10,0,0,0,0,2,3,0,4,0
干净 门,Clean door,4,0,0,0,0,0,3,0,0,0
干净 风格,Clean style,2,0,0,0,0,0,0,0,0,0
干净 饭店,Clean restaurant,3,0,0,0,0,0,0,0,0,0
干净 麻雀,Clean sparrow,8,0,0,0,0,5,0,0,0,0
庭院,patio,39,0,0,0,0,0,3,14,17,4
快捷 便利,Fast and convenient,2,0,0,0,0,0,0,0,0,0
总体,overall,1385,0,0,15,83,221,374,245,423,24
意外 好吃,Unexpectedly delicious,3,0,0,0,0,0,0,0,3,0
推荐,recommend,3462,0,0,26,123,439,811,677,1270,116
新,new,3329,0,0,17,59,292,620,311,1940,90
新 ....,New...,3,0,0,0,0,0,0,0,3,0
新 东西,New thing,2,0,0,0,0,0,0,0,0,0
新 中心,New center,3,0,0,0,0,0,0,0,2,0
新 主楼,New main building,2,0,0,0,0,0,0,0,0,0
新 价,New price,2,0,0,0,0,0,0,0,2,0
新 位置,New location,3,0,0,0,0,0,0,0,0,2
新 体验,New Experience,3,0,0,0,0,0,0,2,0,0
新 利,Xinli,2,0,0,0,0,0,0,0,2,0
新 区,New District,6,0,0,0,0,0,0,0,4,0
新 去,New go,2,0,0,0,0,0,0,2,0,0
新 商务区,New business district,2,0,0,0,0,0,0,0,0,0
新 商场,New mall,2,0,0,0,0,0,0,0,0,0
新 地方,New place,2,0,0,0,0,0,0,0,2,0
新 地铁,New subway,4,0,0,0,0,0,2,0,2,0
新 坂,Shin Saka,2,0,0,0,0,0,2,0,0,0
新 大堂,New lobby,3,0,0,0,0,0,0,2,0,0
新 大楼,New building,2,0,0,0,0,0,0,0,0,0
新 宿ビ,Shinjuku ビ,2,0,0,0,0,0,0,0,2,0
新 宿区,Shinjuku,6,0,0,0,0,0,0,0,4,0
新 宿站,Shinjuku Station,3,0,0,0,0,0,0,0,3,0
新 宿西,Shinjuku West,7,0,0,0,0,0,0,0,5,0
新 年,new Year,3,0,0,0,0,2,0,0,0,0
新 床,New bed,2,0,0,0,0,0,0,0,0,0
新 床单,New sheets,2,0,0,0,0,0,0,0,0,0
新 店,New shop,4,0,0,0,0,0,0,0,3,0
新 心,New heart,2,0,0,0,0,0,0,2,0,0
新 感觉,New feeling,7,0,0,0,0,0,0,2,4,0
新 房,New room,12,0,0,0,0,0,3,4,5,0
新 房间,New room,66,0,0,0,0,10,14,13,27,0
新 斋,New,40,0,0,0,0,4,4,4,28,0
新 斋桥,New Saibashi,2,0,0,0,0,0,0,0,2,0
新 旧,New old,3,0,0,0,0,0,0,0,2,0
新 早餐,New breakfast,2,0,0,0,0,0,0,0,0,0
新 服务,New service,3,0,0,0,0,0,0,0,2,0
新 木场,New Kiba,2,0,0,0,0,2,0,0,0,0
新 本,New,3,0,0,0,0,0,0,0,3,0
新 机场,New airport,7,0,0,0,0,0,0,4,0,0
新 板,New board,2,0,0,0,0,0,2,0,0,0
新 楼,New building,31,0,0,0,0,0,3,13,14,0
新 毛巾,New towel,7,0,0,0,2,0,3,0,2,0
新 潮,New trend,3,0,0,0,0,0,0,0,3,0
新 王子,New prince,7,0,0,0,0,0,0,6,0,0
新 用品,New supplies,3,0,0,0,0,0,0,0,0,0
新 硬件,New hardware,4,0,0,0,0,0,0,0,3,0
新 票,New ticket,2,0,0,0,0,0,0,0,2,0
新 程度,New degree,3,0,0,0,0,0,0,0,2,0
新 站,New station,2,0,0,0,0,0,0,0,0,0
新 装,New outfit,18,0,0,0,0,4,5,5,4,0
新 装修,New decoration,150,0,0,0,2,22,27,19,76,4
新 视野,New vision,2,0,0,0,0,0,0,0,2,0
新 设备,new device,28,0,0,0,0,6,6,6,8,0
新 设施,New facility,405,0,0,2,10,55,102,71,149,16
新 谷,New Valley,7,0,0,0,0,0,0,3,4,0
新 轮,New round,3,0,0,0,0,0,0,0,2,0
新 酒店,New hotel,278,0,0,0,4,29,61,27,134,22
新 阪急,New Hankyu,16,0,0,0,0,0,2,13,0,0
新 馆,New building,11,0,0,0,0,0,0,0,11,0
新 高楼,New high-rise,2,0,0,0,0,0,0,0,2,0
日式,Japanese-style,1155,0,0,6,49,73,161,214,620,32
日式 东西,Japanese style,3,0,0,0,0,0,0,0,2,0
日式 之一,Japanese style one,4,0,0,0,0,0,4,0,0,0
日式 人,People,5,0,0,0,0,0,0,0,4,0
日式 吃,Eating,6,0,0,0,0,0,0,2,4,0
日式 味道,Japanese taste,3,0,0,0,0,0,0,0,0,0
日式 品种,Japanese style,4,0,0,0,0,0,0,0,2,0
日式 套餐,Japanese set meal,8,0,0,0,0,0,0,4,0,0
日式 店,Japanese shop,4,0,0,0,0,0,0,0,0,0
日式 庭院,Japanese style courtyard,9,0,0,0,0,0,0,5,4,0
日式 怀石料理,Japanese kaiseki cuisine,2,0,0,0,0,0,0,2,0,0
日式 态度,Japanese attitude,2,0,0,0,0,0,0,0,0,0
日式 感觉,Japanese style,3,0,0,0,0,0,0,0,0,0
日式 房,Japanese style room,23,0,0,0,0,0,4,9,9,0
日式 房间,Japanese style room,31,0,0,0,0,0,6,13,10,0
日式 按摩,Japanese massage,2,0,0,0,0,0,0,0,0,0
日式 料理,Japanese cuisine,28,0,0,0,0,4,5,5,13,0
日式 旅馆,Ryokan,8,0,0,0,0,0,2,0,5,0
日式 早餐,Japanese breakfast,183,0,0,2,11,14,12,19,116,9
日式 早饭,Japanese breakfast,6,0,0,0,0,0,0,2,3,0
日式 服务,Japanese service,37,0,0,0,3,3,4,3,17,7
日式 标准,Japanese standard,3,0,0,0,0,0,0,0,0,0
日式 榻榻米,Japanese style tatami,9,0,0,0,0,0,2,0,5,0
日式 欧式,Japanese style,2,0,0,0,0,0,0,0,0,0
日式 浴,Japanese bath,2,0,0,0,0,0,2,0,0,0
日式 浴场,Japanese style bath,4,0,0,0,0,0,0,3,0,0
日式 浴室,Japanese style bathroom,3,0,0,0,0,0,0,2,0,0
日式 浴衣,Japanese Yukata,3,0,0,0,0,0,0,0,0,0
日式 温泉,Japanese hot spring,4,0,0,0,0,0,0,2,0,0
日式 澡堂,Japanese style bathhouse,4,0,0,0,0,0,0,3,0,0
日式 火锅,Japanese hot pot,3,0,0,0,0,0,0,0,2,0
日式 种类,Japanese style,2,0,0,0,0,0,0,0,2,0
日式 窗户,Japanese style window,2,0,0,0,0,0,0,0,0,0
日式 结合,Japanese style,3,0,0,0,0,0,2,0,0,0
日式 自助餐,Japanese buffet,5,0,0,0,0,0,0,0,4,0
日式 花园,Japanese garden,9,0,0,0,0,0,0,0,8,0
日式 英文,Japanese English,2,0,0,0,0,0,0,0,0,0
日式 英语,Japanese English,3,0,0,0,0,0,0,2,0,0
日式 菜,Japanese dishes,2,0,0,0,0,0,0,0,0,0
日式 街,Japanese street,2,0,0,0,0,0,2,0,0,0
日式 西式,Japanese Western,16,0,0,0,0,3,3,3,7,0
日式 选择,Japanese style,15,0,0,0,0,0,6,0,8,0
日式 酒店,Japanese hotel,63,0,0,0,7,3,11,27,15,0
日式 风味,Japanese style,3,0,0,0,0,0,0,0,0,0
日式 风情,Japanese style,2,0,0,0,0,0,0,2,0,0
日式 风格,Japanese style,33,0,0,0,0,3,7,15,5,3
日式 食物,Japanese food,3,0,0,0,0,0,0,0,2,0
日式 餐厅,Japanese restaurant,45,0,0,0,0,4,4,4,33,0
日式 餐馆,Japanese restaurant,6,0,0,0,0,2,3,0,0,0
日式 饭店,Japanese restaurant,4,0,0,0,0,0,0,0,0,0
早餐,breakfast,6489,0,0,126,326,924,1219,977,2721,196
时候,time,1244,0,0,12,50,184,255,245,459,39
是否,whether,94,0,0,0,2,7,18,19,43,5
景色,view,723,0,0,0,7,22,55,111,466,61
棒,Great,3125,0,0,11,75,250,456,458,1682,193
棒 下面,Great below,2,0,0,0,0,0,0,0,2,0
棒 业,Great industry,2,0,0,0,0,0,0,0,0,0
棒 中文,Great in Chinese,3,0,0,0,0,0,0,0,0,0
棒 主要,Great main,2,0,0,0,0,0,0,0,0,0
棒 交通,Great traffic,2,0,0,0,0,0,0,0,2,0
棒 享受,Great enjoy,2,0,0,0,0,0,0,0,2,0
棒 人,Great man,3,0,0,0,0,0,0,0,2,0
棒 人员,Staff,2,0,0,0,0,0,0,0,0,0
棒 价位,Great price,2,0,0,0,0,0,0,0,0,0
棒 价格,Great price,5,0,0,0,0,0,0,2,2,0
棒 位置,Great position,224,0,0,2,7,33,46,35,98,3
棒 体验,Great experience,51,0,0,0,0,2,5,5,28,10
棒 便利,Great convenience,2,0,0,0,0,0,0,0,0,0
棒 出行,Great trip,4,0,0,0,0,0,0,0,3,0
棒 前台,Front desk,2,0,0,0,0,0,0,0,0,0
棒 午餐,Great lunch,6,0,0,0,0,0,6,0,0,0
棒 卫生,Great hygiene,12,0,0,0,0,0,4,0,6,0
棒 卫生间,Great toilet,5,0,0,0,0,0,0,0,4,0
棒 口味,Great taste,2,0,0,0,0,0,0,0,2,0
棒 周边,Great surroundings,2,0,0,0,0,0,0,0,0,0
棒 味道,Great taste,21,0,0,0,0,7,3,2,7,0
棒 咖啡,Great coffee,5,0,0,0,0,0,0,2,2,0
棒 商场,Great mall,4,0,0,0,0,0,0,0,4,0
棒 地方,Great place,3,0,0,0,0,0,0,0,0,0
棒 地段,Great location,8,0,0,0,0,2,4,0,2,0
棒 地点,Great location,17,0,0,0,0,0,2,4,9,0
棒 夜景,Night view,26,0,0,0,0,0,3,8,13,2
棒 大堂,Great lobby,3,0,0,0,0,0,0,0,0,0
棒 字,Great letter;,2,0,0,0,0,0,0,0,0,0
棒 家,Great home,2,0,0,0,0,0,0,0,0,0
棒 巴士,Great bus,3,0,0,0,0,0,0,0,3,0
棒 店,Great shop,6,0,0,0,0,3,2,0,0,0
棒 态度,Great attitude,25,0,0,0,0,0,3,5,12,3
棒 总体,Great overall,3,0,0,0,0,0,0,0,2,0
棒 感觉,Great feeling,24,0,0,0,0,0,8,3,8,3
棒 房,Great room,3,0,0,0,0,0,0,2,0,0
棒 房间,Great room,62,0,0,0,3,6,7,10,29,7
棒 拉面,Great ramen,4,0,0,0,0,0,0,0,2,0
棒 效果,Great effect,2,0,0,0,0,0,0,0,0,0
棒 整体,Great overall,5,0,0,0,0,0,0,0,4,0
棒 料理,Great cuisine,2,0,0,0,0,0,0,2,0,0
棒 方面,Great aspect,13,0,0,0,0,3,2,2,6,0
棒 旅行,Great travel,2,0,0,0,0,0,0,0,0,0
棒 日航,Great Nikko,2,0,0,0,0,0,0,2,0,0
棒 早餐,Great breakfast,167,0,0,0,2,9,21,14,113,8
棒 早饭,Great breakfast,7,0,0,0,0,0,0,0,6,0
棒 晚餐,Great dinner,12,0,0,0,0,0,5,0,7,0
棒 景,Great view,4,0,0,0,0,0,0,0,4,0
棒 景色,Great scenery,38,0,0,0,0,0,4,4,26,4
棒 景观,Great landscape,23,0,0,0,0,0,2,2,18,0
棒 服务,Great service,171,0,0,0,2,22,23,25,86,12
棒 服务员,Great waiter,2,0,0,0,0,0,0,0,0,0
棒 服务生,Great waiter,2,0,0,0,0,0,0,0,0,0
棒 条件,Great condition,2,0,0,0,0,0,0,0,0,0
棒 棒,Great Great,42,0,0,0,0,7,7,7,18,2
棒 楼下,Great downstairs,3,0,0,0,0,0,0,0,0,0
棒 水平,Great level,9,0,0,0,3,0,3,0,0,0
棒 水果,Great fruit,2,0,0,0,0,0,0,0,2,0
棒 沙滩,Great beach,2,0,0,0,0,0,0,0,0,0
棒 泳池,Great pool,6,0,0,0,0,0,0,0,6,0
棒 洗衣机,Great washing machine,2,0,0,0,0,0,0,0,0,0
棒 浴场,Great bath,7,0,0,0,0,0,3,3,0,0
棒 浴室,Great bathroom,3,0,0,0,0,0,2,0,0,0
棒 海景,Great sea view,7,0,0,0,0,0,0,3,4,0
棒 海滩,Great beach,2,0,0,0,0,0,0,0,2,0
棒 温泉,Great hot spring,58,0,0,0,3,2,0,5,47,0
棒 游泳池,Great swimming pool,2,0,0,0,0,0,0,0,2,0
棒 灰,Great ash,2,0,0,0,0,0,0,0,0,0
棒 爷湖,Great lake,3,0,0,0,0,0,0,0,3,0
棒 牛,Great cow,2,0,0,0,0,0,0,0,2,0
棒 牛肉,Great beef,6,0,0,0,0,0,0,0,3,2
棒 环境,Great environment,54,0,0,0,0,7,7,9,24,6
棒 班车,Great shuttle,4,0,0,0,0,0,0,0,4,0
棒 球场,Baseball field,2,0,0,0,0,0,0,0,0,2
棒 用品,Great supplies,4,0,0,0,0,0,0,0,4,0
棒 真,Awesome really,11,0,0,0,0,0,0,0,5,3
棒 硬件,Great hardware,3,0,0,0,0,0,0,0,2,0
棒 管理,Great management,2,0,0,0,0,0,0,0,0,0
棒 细节,Great details,2,0,0,0,0,0,0,0,2,0
棒 美景,Great views,2,0,0,0,0,0,0,0,0,0
棒 美食,Great gourmet,2,0,0,0,0,0,0,0,2,0
棒 自助餐,Great buffet,12,0,0,0,0,2,2,0,7,0
棒 花园,Great garden,2,0,0,0,0,0,0,0,2,0
棒 英文,Great English,6,0,0,0,0,0,0,2,0,0
棒 英语,Great English,12,0,0,0,0,0,5,0,3,2
棒 茶,Great tea,2,0,0,0,0,0,0,0,0,0
棒 菜品,Great dishes,2,0,0,0,0,0,0,0,0,0
棒 虾,Great shrimp,2,0,0,0,0,0,0,0,2,0
棒 街,Great street,2,0,0,0,0,0,0,0,0,0
棒 装修,Great decoration,2,0,0,0,0,0,0,0,0,0
棒 视野,Great,4,0,0,0,0,0,0,2,2,0
棒 设备,Great equipment,3,0,0,0,0,0,2,0,0,0
棒 设施,Great facilities,68,0,0,0,0,7,18,4,36,3
棒 设计,Great design,8,0,0,0,0,0,0,3,4,0
棒 超市,Great supermarket,4,0,0,0,0,0,0,0,3,0
棒 软件,Great software,2,0,0,0,0,0,0,0,0,0
棒 酒店,Great hotel,472,0,0,0,2,26,52,69,287,36
棒 隔音,Soundproof,2,0,0,0,0,0,0,0,0,0
棒 风景,Great scenery,27,0,0,0,0,0,0,0,23,0
棒 风格,Great style,3,0,0,0,0,0,0,0,0,0
棒 食物,Great food,5,0,0,0,0,0,0,3,0,0
棒 餐厅,Great restaurant,15,0,0,0,2,0,3,0,7,2
棒 餐食,Good meal,5,0,0,0,0,0,0,0,5,0
棒 餐饮,Great food,6,0,0,0,0,0,0,0,6,0
棒 餐馆,Great restaurant,2,0,0,0,0,0,0,0,0,0
棒 馆,Great hall,2,0,0,0,0,0,0,2,0,0
棒 鸡,Great chicken,2,0,0,0,0,0,0,0,0,0
欣赏,enjoy,113,0,0,0,0,0,7,29,68,8
没有 一流,Not first class,2,0,0,0,0,0,0,0,2,0
没有 中文,no Chinese,32,0,0,2,0,4,4,10,9,3
没有 交通,No traffic,3,0,0,0,0,0,0,0,2,0
没有 人员,No personnel,9,0,0,0,0,0,0,0,5,0
没有 价格,No price,8,0,0,0,0,0,0,3,4,0
没有 便利,No convenience,10,0,0,0,0,2,0,0,7,0
没有 出行,No travel,7,0,0,0,0,0,0,0,3,0
没有 卫生,No hygiene,10,0,0,0,0,4,2,3,0,0
没有 吃,did not eat,58,0,0,0,0,3,5,15,31,2
没有 周边,No surroundings,50,0,0,0,3,8,12,13,13,0
没有 地方,No place,79,0,0,0,12,8,20,14,21,4
没有 地铁,No subway,7,0,0,0,0,4,2,0,0,0
没有 地铁站,No subway station,5,0,0,0,0,2,0,0,0,0
没有 坐,Not sitting,17,0,0,0,0,2,3,4,7,0
没有 大,No big,88,0,0,0,0,11,22,9,45,0
没有 好吃,No delicious,14,0,0,0,0,0,0,3,8,0
没有 干净,No clean,50,0,0,3,3,10,12,8,14,0
没有 推荐,Not recommended,7,0,0,0,0,0,5,0,0,0
没有 新,No new,8,0,0,0,0,2,0,2,2,0
没有 早餐,No breakfast,69,0,0,0,4,11,19,8,22,5
没有 时候,No time,14,0,0,0,0,0,2,0,8,0
没有 是否,No if,2,0,0,0,0,0,0,0,0,0
没有 景色,No view,5,0,0,0,0,0,3,2,0,0
没有 棒,No stick,13,0,0,0,0,0,0,3,9,0
没有 欣赏,No appreciation,2,0,0,0,0,0,0,0,0,0
没有 漂亮,Not beautiful,5,0,0,0,0,2,0,0,2,0
没有 环境,No environment,7,0,0,0,0,2,0,0,3,0
没有 真心,Not true,4,0,0,0,0,0,2,0,2,0
没有 算,No count,36,0,0,0,3,6,4,9,12,0
没有 美食,No gourmet,3,0,0,0,0,0,0,0,3,0
没有 舒服,Not comfortable,20,0,0,0,2,2,3,2,9,2
没有 购物,No shopping,11,0,0,0,0,0,5,0,4,0
没有 赞,No like,7,0,0,0,0,0,0,4,0,0
没有 距离,No distance,6,0,0,0,0,0,3,0,2,0
没有 过,Never had,12,0,0,0,2,2,2,0,5,0
没有 近,No near,35,0,0,0,4,11,5,10,4,0
没有 选择,no choice,29,0,0,0,0,2,7,9,10,0
没有 问题,no problem,107,0,0,0,9,25,21,20,30,0
没有 附近,Not nearby,39,0,0,0,3,6,8,4,16,2
没有 陈旧,Not stale,11,0,0,0,0,0,0,4,4,0
没有 风景,No scenery,2,0,0,0,0,0,0,0,0,0
漂亮,Pretty,526,0,0,2,8,29,66,119,270,32
漂亮 人,Beautiful people,2,0,0,0,0,0,0,0,0,0
漂亮 前台,Beautiful,4,0,0,0,0,2,0,0,0,0
漂亮 地方,Beautiful place,3,0,0,0,0,0,0,2,0,0
漂亮 塔,Beautiful tower,3,0,0,0,0,0,0,0,2,0
漂亮 外观,Beautiful appearance,7,0,0,0,0,0,2,5,0,0
漂亮 夜景,Beautiful,65,0,0,0,0,3,9,10,38,4
漂亮 大厅,Pretty hall,2,0,0,0,0,0,0,0,0,0
漂亮 大堂,Beautiful lobby,20,0,0,0,0,0,5,5,9,0
漂亮 妹子,Pretty girl,3,0,0,0,0,0,0,0,0,0
漂亮 姑娘,beautiful girl,3,0,0,0,0,2,0,0,0,0
漂亮 对面,Pretty opposite,2,0,0,0,0,0,0,0,0,0
漂亮 广场,Pretty square,3,0,0,0,0,0,0,0,3,0
漂亮 庭院,Pretty courtyard,4,0,0,0,0,0,0,0,3,0
漂亮 建筑,Beautiful building,2,0,0,0,0,0,0,0,0,0
漂亮 房,Beautiful room,3,0,0,0,0,0,0,3,0,0
漂亮 房间,Nice room,14,0,0,0,0,0,0,0,10,2
漂亮 景,Beautiful scene,3,0,0,0,0,0,0,2,0,0
漂亮 景色,Beautiful view,23,0,0,0,0,0,2,0,16,3
漂亮 景观,Beautiful landscape,6,0,0,0,0,0,0,2,4,0
漂亮 服务员,Pretty waiter,4,0,0,0,0,0,0,0,3,0
漂亮 楼下,Pretty downstairs,2,0,0,0,0,0,0,0,0,0
漂亮 樱花,Beautiful cherry blossom,2,0,0,0,0,0,0,0,0,0
漂亮 气派,Beautiful style,2,0,0,0,0,0,0,0,0,0
漂亮 沙滩,Beautiful beach,3,0,0,0,0,0,0,0,2,0
漂亮 海景,Beautiful seascape,15,0,0,0,0,0,0,5,10,0
漂亮 海滩,Pretty beach,3,0,0,0,0,0,0,0,3,0
漂亮 温泉,Beautiful hot spring,4,0,0,0,0,0,0,3,0,0
漂亮 游泳池,Nice swimming pool,4,0,0,0,0,0,0,0,3,0
漂亮 环境,Beautiful environment,11,0,0,0,0,0,0,3,6,0
漂亮 花园,Pretty garden,5,0,0,0,0,0,0,0,3,0
漂亮 菜,Beautiful dish,2,0,0,0,0,0,0,0,2,0
漂亮 装修,Beautiful decoration,4,0,0,0,0,0,0,0,2,0
漂亮 装饰,Beautiful decoration,3,0,0,0,0,0,0,0,0,0
漂亮 视野,Beautiful vision,9,0,0,0,0,0,0,0,6,0
漂亮 设计,Beautiful design,2,0,0,0,0,0,0,0,0,0
漂亮 酒店,Beautiful hotel,53,0,0,0,0,0,3,15,28,6
漂亮 风景,Beautiful scenery,11,0,0,0,0,0,0,2,7,0
漂亮 餐厅,Beautiful restaurant,2,0,0,0,0,0,0,0,0,0
烤肉,Barbecue,77,0,0,0,2,8,15,9,40,3
热情,enthusiasm,1449,0,0,18,88,244,303,231,494,71
热情 中文,Passion Chinese,2,0,0,0,0,0,0,0,2,0
热情 事情,Passion things,4,0,0,0,3,0,0,0,0,0
热情 人,Passionate people,19,0,0,0,0,3,4,2,7,2
热情 人员,Enthusiastic people,196,0,0,2,17,41,34,27,64,11
热情 前台,Enthusiasm,54,0,0,0,4,17,18,11,3,0
热情 司机,Enthusiastic driver,2,0,0,0,0,0,0,0,0,0
热情 员工,Enthusiastic staff,19,0,0,0,2,4,2,4,3,4
热情 大叔,Enthusiasm,4,0,0,0,0,0,0,0,3,0
热情 大姐,Enthusiasm,2,0,0,0,0,0,0,0,0,0
热情 女生,Passion schoolgirl,2,0,0,0,0,0,0,0,2,0
热情 好客,Hospitality,4,0,0,0,0,0,2,0,0,0
热情 妹子,Passionate girl,4,0,0,0,0,2,0,0,0,0
热情 客服,Enthusiastic customer service,5,0,0,0,0,0,2,0,2,0
热情 小哥,Enthusiasm,3,0,0,0,0,0,0,0,2,0
热情 小姐,Passionate lady,2,0,0,0,0,0,0,0,0,0
热情 工作,Passion work,2,0,0,0,0,0,0,0,0,0
热情 帮,Enthusiasm,5,0,0,0,0,0,0,3,0,0
